rank,conference,team,player,games,strict_team_games,minutes,mpg,min_pct,position_scale,creation_role,raw_bpm,bpm,obpm,dbpm,vorp_style,pts_per100,adj_pts_per100,ast_per100,reb_per100,stl_per100,blk_per100,to_per100,qualifies_minutes
,South Coast-South,LA Southwest,Lamra Harris,5,18,91.0,18.2,12.5,4.57,3.72,10.08,2.94,-0.55,3.49,0.136,29.6,28.8,0.6,15.1,3.9,4.5,3.9,False
,Inland Empire Athletic,Copper Mountain,Thomas Geiger,5,17,65.0,13.0,9.4,1.73,3.84,7.11,2.91,-3.41,6.32,0.095,13.0,12.1,3.2,8.9,5.7,0.0,4.1,False
,WSC North,Allan Hancock,Will Silmon,20,23,167.0,8.3,18.2,2.63,3.94,3.22,2.84,1.18,1.66,0.247,13.0,10.9,3.0,8.3,1.7,0.0,2.3,False
,South Coast-North,East Los Angeles,Rodney Agee,12,12,118.0,9.8,24.0,3.17,3.53,4.32,2.67,-0.12,2.78,0.164,24.8,23.7,2.7,14.9,0.9,1.4,7.2,False
,South Coast-North,Pasadena City,Deandro Worrell,19,21,214.0,11.3,24.7,3.8,3.96,7.97,2.64,-1.63,4.27,0.294,7.7,7.5,2.6,11.9,0.8,3.6,2.1,False
,Pacific Coast Athletic,San Diego Miramar,Edgar Lopez,5,14,52.0,10.4,9.1,2.58,3.84,9.05,2.61,4.32,-1.71,0.072,32.8,30.7,1.0,4.1,0.0,0.0,6.1,False
,WSC South,Antelope Valley,Julian Payton,15,15,350.0,23.3,56.5,2.22,2.41,10.55,2.6,3.58,-0.98,0.475,22.3,21.3,6.8,7.3,3.6,0.3,3.7,False
,Golden Valley,Feather River,Kevin Hogue,1,1,19.0,19.0,42.0,2.02,2.54,11.35,2.58,-1.72,4.3,0.023,20.0,23.1,14.3,11.4,0.0,0.0,2.9,False
,Big Eight,Sacramento City,Kendrick-Lovell Hargrow,2,7,13.0,6.5,4.6,4.19,3.18,6.56,2.58,2.79,-0.21,0.018,47.8,45.0,0.0,23.9,0.0,0.0,11.9,False
,Central Valley,Merced,Paul Clark,3,3,78.0,26.0,65.0,5.0,3.07,12.64,2.57,2.93,-0.35,0.109,17.2,16.7,2.1,12.4,2.7,3.4,0.7,False
,Inland Empire Athletic,Copper Mountain,Kenny Bates,16,17,253.0,15.8,36.5,4.43,3.62,6.73,2.53,-0.57,3.1,0.342,25.0,23.7,0.4,16.7,1.5,4.0,4.6,False
,Inland Empire Athletic,Copper Mountain,D'Shaun Barrett,15,17,325.0,21.7,46.9,1.9,3.47,6.72,2.52,0.63,1.89,0.439,19.7,18.5,2.8,3.4,2.6,0.0,2.9,False
,Inland Empire Athletic,Copper Mountain,Will Valsien,17,17,424.0,24.9,61.1,2.18,2.86,6.64,2.44,-1.11,3.55,0.563,19.6,18.3,4.7,7.0,4.1,0.0,4.7,False
,Bay Valley,Yuba,Malachi Wharry,3,3,79.0,26.3,65.7,2.43,3.5,5.26,2.42,-5.04,7.46,0.106,14.9,14.6,2.2,9.7,3.0,0.7,3.7,False
,WSC South,Canyons,Jordan Nash,13,17,291.0,22.4,42.8,2.27,3.16,6.3,2.4,-0.42,2.82,0.39,13.7,12.2,8.9,7.0,2.4,1.0,5.6,False
,WSC North,Moorpark,Abram Bautista,7,21,26.0,3.7,3.1,2.01,3.62,9.81,2.35,-0.82,3.17,0.034,10.4,9.3,4.1,0.0,6.2,0.0,0.0,False
,South Coast-South,Cerritos,Andre Fields,5,16,105.0,21.0,16.4,3.7,3.79,2.28,2.34,0.32,2.02,0.139,16.0,14.0,2.6,7.2,0.0,0.5,2.1,False
,Bay Valley,Marin,Eric Mireri,2,2,71.0,35.5,87.0,1.48,1.9,7.95,2.31,4.17,-1.87,0.091,27.4,22.0,12.3,6.6,0.0,0.0,1.9,False
,Bay Valley,Merritt,Ahmari Harris,3,4,35.0,11.7,21.8,3.9,3.4,10.52,2.31,-0.63,2.94,0.046,12.7,12.8,4.8,9.5,0.0,1.6,0.0,False
,Pacific Coast Athletic,Southwestern,Nikko Paranada,8,23,202.0,25.2,21.9,2.01,4.07,4.15,2.29,0.94,1.35,0.263,18.6,16.0,4.7,7.1,2.1,0.0,2.6,False
,South Coast-South,LA Harbor,Henry Johnson,10,10,356.0,35.6,86.9,2.48,1.67,9.44,2.27,2.47,-0.2,0.453,25.0,22.8,5.3,7.1,2.6,0.9,4.4,False
,South Coast-North,East Los Angeles,Abdul Bah,12,12,239.0,19.9,48.6,1.59,3.39,3.91,2.26,-1.38,3.64,0.303,12.5,11.7,5.3,5.3,2.2,0.4,3.6,False
,Coast-North,Las Positas,Elan Spencer,1,1,9.0,9.0,22.3,4.87,3.29,-5.38,2.26,1.65,0.61,0.012,28.9,21.4,0.0,17.4,0.0,0.0,5.8,False
,Central Valley,Porterville,Dominic King,15,15,400.0,26.7,66.1,2.15,2.29,6.33,2.25,0.1,2.15,0.514,20.2,18.2,7.1,7.6,3.8,0.6,6.9,False
,South Coast-South,Long Beach,Rene Favela,8,18,31.0,3.9,4.3,2.78,3.69,6.46,2.25,2.07,0.18,0.04,28.1,26.4,1.7,5.0,0.0,0.0,1.7,False
,Pacific Coast Athletic,MiraCosta,Mikhail Land,6,13,114.0,19.0,22.0,2.3,3.35,13.59,2.23,2.74,-0.51,0.147,32.5,34.7,5.0,6.4,2.3,0.5,4.6,False
,WSC North,Allan Hancock,Xavier Cooper,21,23,274.0,13.0,29.9,2.55,3.72,2.53,2.15,-0.93,3.08,0.348,18.8,15.8,5.7,14.4,3.0,0.0,6.5,False
,South Coast-North,East Los Angeles,Levelle Zeigler,12,12,238.0,19.8,48.4,1.83,3.06,3.79,2.14,-1.79,3.93,0.293,18.8,17.8,6.0,7.4,2.5,0.4,5.6,False
,Central Valley,Porterville,Treager Wallace,15,15,420.0,28.0,69.4,2.74,2.84,6.18,2.1,0.63,1.47,0.52,16.0,14.6,4.0,10.6,2.0,1.3,5.0,False
,Other,Fresno City,Jared Small,1,1,19.0,19.0,47.5,3.04,3.24,-0.39,2.09,3.46,-1.37,0.024,25.8,18.3,5.2,10.3,0.0,0.0,2.6,False
,WSC North,Allan Hancock,Mitchell Lallier,11,23,91.0,8.3,9.9,2.13,3.67,2.39,2.01,-0.93,2.94,0.112,15.8,12.6,11.0,16.5,2.4,0.0,6.1,False
,WSC South,Citrus,Tobin Kund,20,25,159.0,8.0,15.8,1.81,4.07,5.15,1.91,1.67,0.24,0.188,15.0,13.4,2.1,6.8,1.0,0.7,1.4,False
,Bay Valley,Alameda,Brandon Harris,2,3,17.0,8.5,13.8,4.87,3.5,8.67,1.89,-3.25,5.14,0.02,7.1,6.4,3.5,21.2,3.5,3.5,0.0,False
,South Coast-North,LA Trade Tech,Christopher Nulls,14,23,100.0,7.1,10.8,2.0,3.98,8.86,1.87,-0.1,1.97,0.117,11.9,11.5,3.0,3.0,3.0,0.5,2.0,False
,Coast-North,De Anza,Ajay Singh,1,1,36.0,36.0,90.0,4.71,2.2,10.67,1.8,0.35,1.45,0.042,24.5,22.4,9.0,15.5,1.3,2.6,6.4,False
,Coast-North,De Anza,Dominic Simpkins,1,1,36.0,36.0,90.0,2.82,2.71,10.64,1.77,4.79,-3.03,0.041,21.9,20.3,2.6,3.9,1.3,0.0,0.0,False
,Central Valley,Sequoias,Julian Mincey,4,20,23.0,5.8,2.9,3.12,3.48,1.98,1.69,1.38,0.31,0.026,10.0,8.3,2.5,5.0,0.0,0.0,0.0,False
,Inland Empire Athletic,San Bernardino Valley,Alex Akins,4,19,52.0,13.0,6.8,2.02,3.69,1.12,1.68,1.29,0.39,0.058,12.8,9.8,8.9,5.9,2.0,0.0,6.9,False
,Coast-North,Foothill,Farzin Javid,1,1,20.0,20.0,50.0,2.25,3.43,0.29,1.68,-4.26,5.94,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
,South Coast-South,LA Harbor,Raphael Jalnaiz,10,10,210.0,21.0,51.3,2.03,3.55,8.84,1.67,-1.13,2.81,0.23,11.5,10.3,5.9,6.6,4.6,0.3,2.8,False
,Orange Empire Athletic,Riverside,Chris Harper,7,14,149.0,21.3,26.4,3.49,4.01,5.4,1.67,3.01,-1.34,0.165,23.3,20.3,2.6,13.7,1.5,0.0,2.6,False
,WSC South,Antelope Valley,Stephon Bell,15,15,427.0,28.5,68.9,4.04,2.39,9.6,1.65,4.96,-3.31,0.46,23.6,22.7,2.5,10.3,1.9,0.3,3.5,False
,WSC South,West LA,Evan Council,10,22,172.0,17.2,19.0,3.34,3.84,6.51,1.63,1.67,-0.03,0.185,22.8,22.0,2.6,11.4,1.2,0.6,2.6,False
,Big Eight,Santa Rosa,Ryan Perez,2,2,74.0,37.0,86.7,2.61,2.89,8.39,1.62,-0.57,2.19,0.077,20.8,20.4,2.2,5.2,3.0,0.7,3.0,False
,Inland Empire Athletic,Copper Mountain,Malcolm Evans,15,17,102.0,6.8,14.7,3.83,3.88,5.75,1.55,0.83,0.72,0.108,17.6,16.8,1.0,11.4,0.0,0.5,3.1,False
,WSC North,Ventura,Elijah McCloud,14,17,122.0,8.7,17.9,3.77,4.02,6.76,1.43,2.45,-1.02,0.128,18.4,17.3,0.9,11.4,0.9,0.0,1.3,False
,South Coast-North,Mt. San Antonio,Cyree Dunnell,11,14,343.0,31.2,60.7,2.97,1.41,9.15,1.4,1.6,-0.19,0.353,38.6,38.6,3.2,8.5,1.8,0.0,8.5,False
,Orange Empire Athletic,Fullerton,Carter Armstrong,12,26,59.0,4.9,5.7,2.22,3.91,-0.21,1.34,-0.43,1.77,0.06,14.2,12.0,0.9,6.6,0.0,0.0,2.8,False
,Inland Empire Athletic,Copper Mountain,Zack Kroker,17,17,438.0,25.8,63.1,4.78,3.73,5.52,1.32,-0.3,1.61,0.434,15.2,14.1,2.4,13.0,2.3,2.2,3.3,False
,WSC South,Santa Monica,Eli Degrate,27,29,349.0,12.9,30.0,2.24,3.44,6.28,1.3,-0.21,1.51,0.35,19.2,18.3,3.6,5.2,2.8,0.4,4.3,False
,Inland Empire Athletic,Chaffey,Aaron Johnson,14,14,343.0,24.5,60.7,4.08,3.37,5.77,1.2,3.55,-2.35,0.332,17.4,15.8,1.9,12.1,1.3,1.3,3.0,False
,Orange Empire Athletic,Riverside,Jared Stokes,13,14,114.0,8.8,20.2,3.83,4.07,4.9,1.18,0.42,0.76,0.109,18.9,16.5,1.9,8.7,3.9,0.0,4.4,False
,Pacific Coast Athletic,Imperial Valley,Maurice White,9,9,211.0,23.4,58.7,2.86,2.65,9.21,1.1,1.15,-0.04,0.2,17.0,16.2,4.4,6.6,4.1,0.2,2.1,False
,Orange Empire Athletic,Riverside,Rico Tate,14,14,396.0,28.3,70.1,2.13,2.6,4.81,1.08,-0.0,1.09,0.369,12.0,10.5,7.4,5.6,2.2,0.4,4.3,False
,WSC South,Santa Monica,Dakarai Hughes,19,29,228.0,12.0,19.6,2.01,3.66,6.06,1.08,-0.75,1.83,0.213,17.3,16.3,5.5,9.8,3.2,0.0,3.6,False
,WSC South,Canyons,Zach Phipps,16,17,480.0,30.0,70.6,3.07,3.12,4.91,1.01,1.29,-0.27,0.441,24.9,22.3,1.5,9.9,1.6,0.3,3.3,False
,South Coast-South,LA Southwest,Michyah Butler,8,18,174.0,21.8,24.0,2.77,3.56,8.13,1.0,-3.44,4.43,0.158,12.3,12.0,5.8,9.1,2.9,0.6,4.4,False
,South Coast-South,LA Harbor,Chris Jackson,10,10,283.0,28.3,69.1,4.21,3.26,8.16,0.99,0.91,0.08,0.252,18.0,16.5,1.9,10.2,2.7,1.7,4.0,False
,Central Valley,Porterville,Kenton Lei,13,15,195.0,15.0,32.2,3.87,3.7,5.07,0.99,0.68,0.32,0.176,20.1,18.3,2.5,12.2,1.3,1.3,4.3,False
,Bay Valley,Marin,Jaime Banegas,2,2,21.0,10.5,25.7,3.43,3.3,6.6,0.96,1.33,-0.37,0.019,25.5,22.3,0.0,15.9,0.0,0.0,3.2,False
,WSC South,Bakersfield,Jayden Cain,7,21,97.0,13.9,11.5,2.76,3.99,6.29,0.9,-2.63,3.53,0.085,5.7,5.3,4.6,11.9,1.5,2.6,3.6,False
,Big Eight,Sacramento City,Tabarri Pope,6,7,141.0,23.5,49.4,4.3,3.29,4.85,0.87,-0.53,1.4,0.121,22.4,20.5,2.6,14.3,1.1,0.7,4.8,False
,Pacific Coast Athletic,Imperial Valley,Brenden Brocious,9,9,151.0,16.8,42.0,2.54,3.08,8.95,0.84,0.38,0.46,0.131,22.7,21.8,2.2,10.9,3.8,1.0,4.2,False
,WSC South,Santa Monica,Chijindu Egeonu,21,29,279.0,13.3,23.9,2.26,3.68,5.79,0.82,-1.22,2.04,0.239,17.1,16.4,1.7,4.3,3.0,0.6,3.9,False
,Central Valley,Porterville,Alonso Valle,15,15,251.0,16.7,41.5,3.86,3.46,4.88,0.8,-0.86,1.66,0.213,14.0,12.8,4.1,9.5,1.4,1.4,4.9,False
,Golden Valley,Lassen,Jihad Muhammad,2,2,42.0,21.0,49.5,1.66,2.71,9.22,0.8,2.2,-1.4,0.034,20.9,20.5,4.7,15.1,1.2,0.0,4.7,False
,Inland Empire Athletic,Mt. San Jacinto,Mike Walker,9,12,39.0,4.3,8.1,3.89,3.68,2.16,0.76,-1.02,1.78,0.033,15.4,13.8,1.3,18.0,2.6,0.0,3.8,False
,WSC North,Oxnard,Kirvaris Myricks,11,11,309.0,28.1,68.7,2.43,1.33,10.17,0.74,1.12,-0.38,0.252,26.5,24.9,7.0,8.6,4.4,0.3,6.4,False
,Big Eight,Santa Rosa,Nick Cole,2,2,44.0,22.0,51.5,2.62,3.52,7.49,0.72,-2.87,3.58,0.034,10.0,9.8,3.7,6.2,2.5,1.2,2.5,False
,WSC North,Cuesta,Mathieu Giroud,19,19,189.0,9.9,24.9,1.86,4.51,5.74,0.7,-1.06,1.76,0.156,6.5,5.6,3.6,8.0,1.5,0.9,0.6,False
,WSC North,Allan Hancock,Mayowa Akinsanya,4,23,40.0,10.0,4.4,4.66,3.45,1.09,0.7,0.47,0.24,0.033,19.4,16.2,1.4,23.6,2.8,4.2,8.3,False
,Big Eight,Modesto,Benny Simi,1,1,30.0,30.0,74.6,2.92,2.49,12.56,0.7,4.49,-3.79,0.025,30.8,31.4,9.1,19.9,1.8,0.0,5.4,False
,Pacific Coast Athletic,San Diego City,Darian Norwood,25,27,295.0,11.8,27.2,2.76,4.14,4.48,0.68,-1.02,1.69,0.24,8.2,7.3,1.8,6.8,1.4,1.4,1.1,False
,Pacific Coast Athletic,San Diego City,Chubath Tut,19,27,109.0,5.7,10.0,3.55,4.01,4.46,0.66,-0.78,1.44,0.088,15.4,13.8,0.0,14.9,1.4,4.3,3.4,False
,WSC North,Oxnard,William Blue,11,11,248.0,22.5,55.1,2.35,2.53,10.07,0.64,2.46,-1.82,0.195,21.1,19.9,4.5,7.0,2.7,0.2,3.9,False
,South Coast-North,East Los Angeles,Jermaine Small-Camacho,12,12,120.0,10.0,24.4,3.71,3.82,2.29,0.64,-0.68,1.32,0.094,19.5,18.4,1.3,13.8,0.0,0.4,1.8,False
,Central Valley,Columbia,Yosnier Cobas,1,1,38.0,38.0,95.0,4.82,1.84,7.74,0.59,4.74,-4.14,0.03,28.7,26.2,1.5,12.1,0.0,3.0,6.0,False
,Orange Empire Athletic,Saddleback,Ryan Beddeo,10,23,232.0,23.2,25.1,2.37,3.82,0.69,0.56,-1.25,1.81,0.18,21.7,17.2,4.8,8.2,2.7,0.0,8.0,False
,Inland Empire Athletic,Victor Valley,Jamain Owens,10,10,319.0,31.9,79.0,2.1,1.38,9.91,0.54,1.9,-1.37,0.244,29.3,30.2,4.2,3.2,2.7,0.0,4.1,False
,WSC North,Ventura,Timothy Turner,16,17,473.0,29.6,69.6,2.18,1.93,5.83,0.5,1.19,-0.69,0.361,25.4,23.6,5.2,6.4,2.4,0.1,5.5,False
,Central Valley,Merced,Cyrus Allen,1,3,15.0,15.0,12.5,4.44,3.4,10.53,0.46,3.42,-2.96,0.011,10.7,10.5,3.6,10.7,0.0,0.0,0.0,False
,Inland Empire Athletic,Copper Mountain,Dillon Voyles,16,17,470.0,29.4,67.8,2.07,2.9,4.55,0.35,-1.91,2.25,0.33,18.2,17.0,4.2,8.5,2.2,0.6,4.6,False
,Pacific Coast Athletic,San Diego Miramar,Felix Jenn,8,14,35.0,4.4,6.1,2.83,3.84,6.74,0.31,2.01,-1.7,0.024,12.2,11.1,3.0,6.1,0.0,0.0,0.0,False
,Bay Valley,Los Medanos,Elliot Abdullah,1,2,25.0,25.0,29.4,2.59,3.15,13.0,0.28,5.01,-4.73,0.016,34.8,34.4,4.4,2.2,0.0,0.0,0.0,False
,Bay Valley,Solano,Andrew Mimay,2,2,64.0,32.0,71.0,2.08,3.14,5.49,0.22,-1.9,2.13,0.038,19.3,18.2,1.8,5.3,2.6,0.0,3.5,False
,Orange Empire Athletic,Santiago Canyon,Justin Canzoneri,13,23,80.0,6.2,8.6,2.6,4.07,4.35,0.19,-0.22,0.41,0.053,18.2,16.0,1.3,2.6,3.2,0.0,3.2,False
,WSC South,Glendale,Aaron Patterson,11,25,136.0,12.4,13.3,2.8,4.02,7.33,0.12,1.71,-1.6,0.086,21.2,19.5,2.9,3.7,2.5,0.0,5.4,False
,WSC South,Santa Monica,Chastin Mouton,24,29,290.0,12.1,24.9,1.72,3.35,5.05,0.08,-0.15,0.23,0.183,19.0,18.0,6.1,5.2,1.1,0.0,3.4,False
,WSC North,Ventura,Jelani Bell,16,17,499.0,31.2,73.4,1.84,2.06,5.4,0.07,1.2,-1.12,0.315,17.7,16.5,5.2,5.9,1.8,0.5,5.5,False
,Inland Empire Athletic,Mt. San Jacinto,Vitto Riazzo,5,12,25.0,5.0,5.2,4.14,3.5,1.45,0.05,1.32,-1.27,0.016,12.0,10.7,0.0,18.0,0.0,0.0,2.0,False
,Bay Valley,Los Medanos,Ray Robinson,1,2,18.0,18.0,21.2,2.6,3.13,12.73,0.01,1.01,-1.01,0.01,45.3,45.0,0.0,12.1,0.0,0.0,3.0,False
,Central Valley,Porterville,Andres Solis,3,15,44.0,14.7,7.3,3.26,3.65,4.07,-0.0,1.22,-1.22,0.027,15.8,14.1,3.4,20.3,0.0,1.1,3.4,False
,WSC South,Canyons,Jah-Kez Moore,17,17,225.0,13.2,33.1,3.99,3.94,3.85,-0.05,-0.1,0.05,0.134,17.3,15.6,1.3,12.1,0.7,0.4,2.7,False
,Orange Empire Athletic,Riverside,Cam'Ron Wilson,13,14,254.0,19.5,44.9,3.84,4.08,3.65,-0.08,0.35,-0.43,0.147,19.5,16.9,1.5,13.9,1.1,2.2,4.6,False
,Inland Empire Athletic,Desert,Christian Briceno,13,25,72.0,5.5,7.2,2.3,3.82,9.12,-0.15,-1.64,1.5,0.04,26.5,28.3,4.1,3.4,3.4,0.0,3.4,False
,WSC North,Ventura,Dayveon Bates,17,17,378.0,22.2,55.6,3.88,3.34,5.17,-0.16,1.36,-1.52,0.212,21.9,20.4,1.3,14.4,1.0,1.1,4.5,False
,Orange Empire Athletic,Santiago Canyon,Myles Garvin,23,23,246.0,10.7,26.5,3.23,4.1,3.98,-0.18,-1.34,1.15,0.135,13.9,12.4,3.4,11.6,1.3,0.2,3.2,False
,WSC South,Glendale,Samer Naser,23,25,254.0,11.0,24.8,2.81,3.93,7.01,-0.21,2.86,-3.07,0.135,32.5,29.5,1.6,6.9,1.6,0.2,2.7,False
,WSC North,Moorpark,Colton Hage,18,21,183.0,10.2,21.5,2.88,4.31,7.26,-0.21,-0.04,-0.16,0.099,10.6,9.7,0.9,9.4,2.1,0.6,0.6,False
,Golden Valley,Feather River,Jacob Rick,1,1,39.0,39.0,86.3,3.62,2.64,8.56,-0.21,-2.89,2.67,0.019,18.1,19.9,1.4,7.0,0.0,0.0,1.4,False
,Bay Valley,Contra Costa,Andrew Guiang,2,2,18.0,9.0,22.5,2.34,3.62,6.15,-0.22,-1.92,1.7,0.01,14.2,13.0,0.0,2.8,2.8,0.0,0.0,False
,Big Eight,Sacramento City,Mason Johnson,7,7,195.0,27.9,68.3,4.13,3.25,3.74,-0.24,-1.11,0.87,0.103,15.7,14.3,2.4,12.5,0.0,1.3,3.2,False
,Bay Valley,Yuba,Charnpreet Bansal,3,3,81.0,27.0,67.4,4.33,3.4,2.54,-0.29,-5.82,5.53,0.042,20.3,19.9,2.2,14.5,1.5,2.2,6.5,False
,WSC North,Ventura,Keron Bailey,17,17,414.0,24.4,60.9,3.61,3.62,5.02,-0.31,0.09,-0.39,0.214,18.1,16.5,2.6,16.0,1.4,1.9,3.6,False
,Pacific Coast Athletic,Southwestern,Jose Serrano,7,23,181.0,25.9,19.6,4.1,4.08,1.54,-0.32,0.17,-0.49,0.092,25.7,22.4,2.9,13.7,0.9,0.3,4.4,False
,WSC South,Canyons,Chris Joo,17,17,220.0,12.9,32.4,2.01,3.93,3.55,-0.35,-1.57,1.22,0.11,12.2,11.1,2.3,2.8,1.8,0.0,3.0,False
,Inland Empire Athletic,Chaffey,Isaiah McCullough,11,14,255.0,23.2,45.1,2.46,3.58,4.19,-0.38,2.37,-2.74,0.125,21.1,18.7,3.6,8.2,1.5,0.2,2.7,False
,WSC South,West LA,C.R. McMahan,9,22,49.0,5.4,5.4,1.82,3.62,4.49,-0.39,-0.48,0.1,0.023,15.4,14.8,4.1,7.2,1.0,0.0,2.0,False
,South Coast-North,LA Trade Tech,Gene Peranidze,14,23,170.0,12.1,18.4,1.57,3.84,6.59,-0.4,-1.75,1.35,0.083,4.4,4.1,11.4,4.7,2.3,0.0,3.2,False
,WSC North,Oxnard,Alyion Stubbs,8,11,226.0,28.2,50.2,2.67,2.98,9.0,-0.42,0.69,-1.11,0.106,22.1,20.5,4.7,6.9,3.9,0.9,4.1,False
,Inland Empire Athletic,Copper Mountain,Isayas Aris,16,17,208.0,13.0,30.0,3.6,3.9,3.78,-0.42,-0.9,0.47,0.098,19.3,18.0,2.0,8.9,1.5,0.8,4.6,False
,South Coast-South,LA Harbor,Kaito Ohara,9,10,62.0,6.9,15.1,2.39,3.89,6.75,-0.42,1.14,-1.56,0.029,19.0,17.6,0.9,2.6,0.9,0.9,2.6,False
,South Coast-North,Pasadena City,Terrance Boykin,3,21,37.0,12.3,4.3,3.03,3.52,4.91,-0.42,-5.47,5.05,0.017,11.9,11.1,4.5,6.0,4.5,4.5,4.5,False
,Orange Empire Athletic,Riverside,Maurice Tutt,14,14,150.0,10.7,26.5,3.55,4.05,3.3,-0.43,0.09,-0.52,0.071,17.6,15.6,1.5,12.5,1.1,0.0,3.3,False
,Big Eight,Folsom Lake,Isiah Maun,3,3,84.0,28.0,70.0,2.61,2.53,9.75,-0.44,-3.26,2.82,0.04,20.3,19.8,3.9,9.2,4.6,2.0,5.2,False
,South Coast-North,Pasadena City,Rod Terry,15,21,129.0,8.6,14.9,1.36,3.75,4.77,-0.56,-4.19,3.63,0.055,17.6,16.7,7.7,6.4,4.7,0.4,9.4,False
,South Coast-North,Rio Hondo,Matthew Corona,3,15,31.0,10.3,5.1,3.78,4.33,11.81,-0.56,3.9,-4.46,0.013,27.7,26.4,0.0,5.2,0.0,3.5,0.0,False
,Coast-North,Las Positas,Nana Appiah,1,1,22.0,22.0,54.5,3.88,3.54,-8.24,-0.6,-1.33,0.73,0.009,11.8,5.5,2.4,23.7,2.4,0.0,7.1,False
,Pacific Coast Athletic,Imperial Valley,Quincy Brown,6,9,167.0,27.8,46.5,2.37,2.91,7.47,-0.63,1.4,-2.03,0.07,20.8,19.9,4.1,8.1,2.0,0.3,3.8,False
,Bay Valley,Solano,Brandon Derf,2,2,10.0,5.0,11.1,2.66,3.38,4.64,-0.63,-7.44,6.81,0.004,11.2,10.6,5.6,5.6,5.6,0.0,5.6,False
,Pacific Coast Athletic,MiraCosta,Thomas Donati,13,13,177.0,13.6,34.1,4.89,3.49,10.72,-0.64,-0.64,0.0,0.074,23.0,24.5,1.5,21.8,2.1,3.8,5.3,False
,WSC South,Antelope Valley,Jalen Riley,14,15,431.0,30.8,69.5,2.42,2.19,7.29,-0.65,2.61,-3.26,0.171,18.5,17.6,6.7,5.0,1.6,0.7,3.6,False
,Coast-North,Chabot,Kyle Brown,6,6,176.0,29.3,73.2,3.46,2.22,9.87,-0.68,-0.09,-0.58,0.071,25.5,26.5,1.2,7.0,2.1,0.0,3.6,False
,Orange Empire Athletic,Cypress,Demetri Mariolis,11,19,58.0,5.3,7.6,1.9,3.66,3.34,-0.72,-1.99,1.27,0.023,12.7,12.1,7.8,3.9,1.0,0.0,2.9,False
,Inland Empire Athletic,Victor Valley,Eric Figueroa,10,10,282.0,28.2,69.9,4.55,2.97,8.64,-0.74,0.2,-0.93,0.107,21.2,21.8,1.2,13.3,2.1,1.4,2.4,False
,Big Eight,Modesto,Michael Ballard,1,1,29.0,29.0,72.1,2.81,3.16,11.11,-0.75,2.79,-3.54,0.011,20.6,21.0,3.7,9.4,1.9,0.0,1.9,False
,Orange Empire Athletic,Riverside,Darius Ware,10,14,74.0,7.4,13.1,4.04,3.97,2.95,-0.78,-0.85,0.08,0.027,10.4,9.4,2.2,10.4,0.0,0.7,3.0,False
,Inland Empire Athletic,Chaffey,Cameron Fisher,14,14,274.0,19.6,48.5,2.82,3.72,3.78,-0.79,1.55,-2.34,0.1,14.2,12.4,4.3,7.7,1.4,1.2,2.4,False
,Coast-North,San Francisco,Alec Check,3,3,90.0,30.0,72.6,1.43,3.11,4.82,-0.79,-2.87,2.08,0.032,10.2,10.7,2.8,7.4,1.7,0.0,3.4,False
,South Coast-South,Compton,Joshua Cheatham,5,18,30.0,6.0,4.1,3.39,3.82,4.65,-0.82,-1.45,0.63,0.011,6.4,6.2,1.6,6.4,1.6,0.0,1.6,False
,WSC North,Ventura,Thomas Dangerfield,17,17,367.0,21.6,54.0,3.01,3.95,4.49,-0.84,1.56,-2.4,0.13,17.3,15.9,1.0,7.4,1.0,0.4,2.0,False
,Big Eight,Sacramento City,Jeb Boyette,5,7,55.0,11.0,19.3,3.61,3.74,3.04,-0.94,-2.82,1.88,0.017,3.8,3.2,3.8,12.2,0.9,0.0,0.9,False
,Inland Empire Athletic,Chaffey,Derrick Irenen,13,14,103.0,7.9,18.2,4.57,3.94,3.62,-0.95,1.96,-2.91,0.033,15.7,13.9,1.6,14.1,1.0,2.1,2.6,False
,Coast-South,Hartnell,MARK WOLF,1,2,17.0,17.0,21.2,3.35,3.44,8.97,-0.95,3.16,-4.11,0.005,22.5,19.9,9.7,0.0,0.0,0.0,6.4,False
,Orange Empire Athletic,Santiago Canyon,Mitchell Rausch,11,23,48.0,4.4,5.2,2.38,3.87,3.1,-1.06,2.06,-3.12,0.014,25.9,22.3,2.2,8.6,1.1,0.0,2.2,False
,South Coast-North,Mt. San Antonio,Israel Mansker,12,14,385.0,32.1,68.2,4.5,3.2,6.61,-1.13,-3.17,2.04,0.101,14.3,14.3,2.0,12.5,1.8,2.3,2.8,False
,Inland Empire Athletic,Victor Valley,Glen Gatlin,8,10,96.0,12.0,23.8,2.08,3.77,8.25,-1.13,-0.28,-0.85,0.025,22.1,22.9,3.5,11.0,3.5,0.0,4.0,False
,Big Eight,Sacramento City,Tyree Mitchell,1,7,8.0,8.0,2.8,3.25,3.08,2.85,-1.13,-4.51,3.39,0.002,0.0,-0.6,19.4,0.0,0.0,0.0,6.5,False
,Coast-North,Chabot,Jabari Sweet,6,6,76.0,12.7,31.6,4.49,3.46,9.41,-1.14,-2.39,1.25,0.02,23.9,25.0,2.1,13.4,1.4,2.8,2.8,False
,WSC South,Bakersfield,Shannon Wafer,17,21,218.0,12.8,25.8,2.81,4.11,4.24,-1.15,-4.45,3.3,0.056,15.8,14.7,1.6,5.3,4.8,0.0,3.7,False
