conference,team,name,games,pos_class,pos_no_ht,height,p_pg,p_sg,p_sf,p_pf,p_c
Golden Valley,Redwoods,Bradley Willis,25,WG,WG,,19.5,59.8,14.0,2.7,4.0
Golden Valley,Redwoods,Brandon Johnson,25,WG,WG,,4.9,14.7,68.6,6.6,5.2
Golden Valley,Redwoods,Brandon Lucas,25,CG,CG,,43.8,45.7,7.1,0.3,3.1
Golden Valley,Redwoods,Donald Willis,24,CG,CG,,38.4,60.0,1.0,0.1,0.5
Golden Valley,Redwoods,Drew Gillette,24,CG,CG,,44.9,52.3,2.0,0.0,0.7
Golden Valley,Redwoods,Jon Nchekwube,25,PF/C,PF/C,,0.0,0.0,0.3,63.2,36.6
Golden Valley,Redwoods,Mason Railsback,23,s-PG,s-PG,,60.7,37.0,0.9,0.0,1.3
Golden Valley,Redwoods,Niko Zambas,15,s-PG,s-PG,,61.2,33.6,4.1,0.1,1.0
Golden Valley,Redwoods,Octavion Williams,21,s-PG,s-PG,,56.9,37.4,4.8,0.1,0.7
Golden Valley,Redwoods,Zac Claus,25,PG,PG,,97.4,2.5,0.0,0.0,0.0
Golden Valley,Shasta,Adam Dejus,10,WG,WG,,22.1,3.3,59.9,13.6,1.1
Golden Valley,Shasta,Adam Shoff,25,s-PG,s-PG,,70.8,26.0,1.5,0.1,1.7
Golden Valley,Shasta,"Alexander ""Bekdoo"" Lewis",24,PF/C,PF/C,,4.3,14.7,17.4,16.6,47.1
Golden Valley,Shasta,Armal Dhinsa,21,WG,WG,,22.7,38.5,9.2,3.0,26.6
Golden Valley,Shasta,Derek Gorden,24,WG,WG,,6.8,60.6,0.6,0.4,31.6
Golden Valley,Shasta,Dilrajveer Sahota,15,CG,CG,,41.2,46.6,7.5,0.7,4.0
Golden Valley,Shasta,Jayden Curl,13,WG,WG,,26.6,17.1,38.7,2.4,15.2
Golden Valley,Shasta,Jivarqua Jordan-Foster,7,s-PG,s-PG,,77.0,10.2,10.9,0.3,1.6
Golden Valley,Shasta,Josiah Palumbo,25,CG,CG,,41.5,42.9,6.9,3.2,5.6
Golden Valley,Shasta,Kevin Cox,21,s-PG,s-PG,,62.1,28.4,6.8,0.4,2.3
Golden Valley,Shasta,Konnor Gerig,25,S-PF,S-PF,,1.3,2.5,21.2,50.1,24.9
Golden Valley,Shasta,Samer Khalil,23,s-PG,s-PG,,60.5,37.6,0.9,0.1,0.8
Golden Valley,Shasta,Sean Proscher,18,s-PG,s-PG,,73.9,23.0,2.3,0.0,0.7
Golden Valley,Shasta,Simerjot Singh,25,CG,CG,,21.3,59.1,3.3,3.2,13.0
Golden Valley,Shasta,Trevahn Foster,7,C,C,,0.0,0.0,0.1,0.2,99.6
Golden Valley,Siskiyous,Armagan Misirli,10,S-PF,S-PF,,1.2,1.0,36.4,54.2,7.2
Golden Valley,Siskiyous,Braeden Watts,26,CG,CG,,44.2,53.5,0.9,0.1,1.3
Golden Valley,Siskiyous,Bryan Tapia,21,CG,CG,,48.7,39.8,6.8,0.6,4.1
Golden Valley,Siskiyous,Cade Ealy,26,s-PG,s-PG,,67.3,15.8,3.0,1.4,12.5
Golden Valley,Siskiyous,Harley Williams,10,WF,WF,,7.2,5.3,58.9,24.0,4.5
Golden Valley,Siskiyous,Jacob Condez,22,PG,PG,,97.0,1.6,1.3,0.0,0.0
Golden Valley,Siskiyous,Jamare Rawls,11,WG,WG,,21.6,14.0,51.2,7.7,5.6
Golden Valley,Siskiyous,Javarus Keith,14,s-PG,s-PG,,61.0,35.5,2.3,0.2,1.0
Golden Valley,Siskiyous,Jett Snure,26,PF/C,PF/C,,0.0,0.0,0.9,86.9,12.1
Golden Valley,Siskiyous,Kody Bauman,24,PF/C,PF/C,,0.1,1.5,4.7,27.2,66.5
Golden Valley,Siskiyous,Randall Hughes,23,S-PF,S-PF,,0.3,0.6,28.4,64.1,6.5
Golden Valley,Siskiyous,Tripp Rodriguez,8,WF,WF,,4.0,2.3,58.7,32.5,2.4
Golden Valley,Siskiyous,Will Dobson,23,CG,CG,,43.5,39.8,11.1,0.9,4.7
Golden Valley,Siskiyous,Zane Lueth,26,PF/C,PF/C,,12.8,28.6,14.4,8.1,36.2
Inland Empire Athletic,Barstow,Ajzahn Kea,10,s-PG,s-PG,,62.0,35.5,2.4,0.0,0.1
Inland Empire Athletic,Barstow,Askari Bruce,6,CG,CG,,28.2,58.5,7.4,1.7,4.3
Inland Empire Athletic,Barstow,Christian Taylor,24,WG,WG,,3.8,77.9,8.0,8.4,1.9
Inland Empire Athletic,Barstow,Daniel Christensen,18,CG,CG,,34.4,60.9,4.2,0.1,0.3
Inland Empire Athletic,Barstow,Dylan Donnelly,24,s-PG,s-PG,,54.0,45.3,0.7,0.0,0.0
Inland Empire Athletic,Barstow,Jeremy Campbell,14,PG,PG,,100.0,0.0,0.0,0.0,0.0
Inland Empire Athletic,Barstow,Keiovion Overstreet,10,WF,WF,,2.4,10.5,45.5,20.3,21.3
Inland Empire Athletic,Barstow,Marc Docarmo,11,WG,WG,,21.2,55.4,21.1,1.7,0.6
Inland Empire Athletic,Barstow,Mark Howard,11,PG,PG,,90.8,1.3,7.4,0.5,0.0
Inland Empire Athletic,Barstow,Mateo Fernandez Solari,22,s-PG,s-PG,,59.8,40.2,0.0,0.0,0.0
Inland Empire Athletic,Barstow,Michael Henry,23,CG,CG,,49.1,44.1,6.5,0.0,0.2
Inland Empire Athletic,Barstow,Peter Halasz,16,WG,WG,,24.7,44.2,27.2,2.3,1.6
Inland Empire Athletic,Barstow,Rashawn Burrell Bonam,20,CG,CG,,25.1,58.8,14.1,1.1,0.8
Inland Empire Athletic,Barstow,Taylor Burns,19,s-PG,s-PG,,52.0,4.2,42.7,1.0,0.0
Inland Empire Athletic,Cerro Coso,Aaron Brown,14,s-PG,s-PG,,54.4,40.9,2.6,0.2,1.9
Inland Empire Athletic,Cerro Coso,Adam Claybourne,27,PF/C,PF/C,,0.1,0.4,7.5,89.1,2.8
Inland Empire Athletic,Cerro Coso,Alec Eugene,13,WF,WF,,5.8,4.9,49.8,35.8,3.8
Inland Empire Athletic,Cerro Coso,Daron Hall,24,CG,CG,,39.9,45.1,9.8,0.4,4.8
Inland Empire Athletic,Cerro Coso,DeVontae Lyles,24,CG,CG,,30.8,63.2,1.5,0.1,4.3
Inland Empire Athletic,Cerro Coso,Jalen Williams,22,s-PG,s-PG,,80.1,19.2,0.6,0.0,0.0
Inland Empire Athletic,Cerro Coso,Jhadon Banks,15,WF,WF,,1.0,7.4,35.5,23.6,32.6
Inland Empire Athletic,Cerro Coso,Jordan Howard,24,PF/C,PF/C,,1.5,9.7,30.5,17.0,41.3
Inland Empire Athletic,Cerro Coso,Josh Miller,27,WG,WG,,5.9,66.4,2.3,1.4,24.0
Inland Empire Athletic,Cerro Coso,Kyren Gardner,24,CG,CG,,29.2,44.1,20.8,2.8,3.1
Inland Empire Athletic,Cerro Coso,Nathaniel Jackson,26,s-PG,s-PG,,83.6,14.0,2.1,0.0,0.2
Inland Empire Athletic,Cerro Coso,Zarius Benson-Moore,13,CG,CG,,39.1,52.5,5.5,0.3,2.6
Inland Empire Athletic,Chaffey,Chijindu Egeonu,17,WG,WG,,14.0,68.6,11.3,0.6,5.5
Inland Empire Athletic,Chaffey,Eric Milner,26,CG,CG,,40.2,54.2,4.8,0.2,0.6
Inland Empire Athletic,Chaffey,Eulysses Foston,28,CG,CG,,26.2,72.2,1.4,0.0,0.1
Inland Empire Athletic,Chaffey,Grey Cooksey,10,WF,WF,,0.3,2.5,45.9,39.7,11.6
Inland Empire Athletic,Chaffey,Isaiah Barcelo,28,s-PG,s-PG,,78.8,20.1,1.0,0.0,0.0
Inland Empire Athletic,Chaffey,Ismael Arellano,6,PG,PG,,99.8,0.2,0.0,0.0,0.0
Inland Empire Athletic,Chaffey,Jared Barnes,18,WF,WF,,0.7,1.0,52.5,44.3,1.4
Inland Empire Athletic,Chaffey,John Hypolite,27,S-PF,S-PF,,0.0,0.1,20.6,77.5,1.8
Inland Empire Athletic,Chaffey,Jozelle Carter,28,WG,WG,,9.1,54.8,30.1,4.9,1.0
Inland Empire Athletic,Chaffey,Kristian Curl,25,s-PG,s-PG,,52.3,38.8,7.8,0.1,1.0
Inland Empire Athletic,Chaffey,Kyle Smith,6,CG,CG,,28.9,45.7,21.1,0.6,3.6
Inland Empire Athletic,Chaffey,Michael Henry,23,CG,CG,,41.1,42.6,13.2,0.3,2.9
Inland Empire Athletic,Chaffey,Orenthal Woodson,13,PF/C,PF/C,,0.0,0.0,3.0,88.6,8.4
Inland Empire Athletic,Chaffey,Ronald Elloie,17,S-PF,S-PF,,0.0,0.1,17.4,81.9,0.6
Inland Empire Athletic,Chaffey,Vincent Price,6,s-PG,s-PG,,66.9,27.5,4.6,0.1,0.9
Inland Empire Athletic,Copper Mountain,Cris Dominguez,25,CG,CG,,43.1,49.1,7.4,0.1,0.3
Inland Empire Athletic,Copper Mountain,Israel Goldsmith,25,S-PF,S-PF,,0.1,0.7,46.0,46.7,6.5
Inland Empire Athletic,Copper Mountain,Jacob Hueso,5,CG,CG,,29.4,59.0,8.2,0.2,3.1
Inland Empire Athletic,Copper Mountain,Jamal Frank,16,S-PF,S-PF,,0.1,0.6,40.7,53.3,5.2
Inland Empire Athletic,Copper Mountain,Jaylan Bradberry,25,WG,WG,,20.4,57.3,17.6,0.9,3.8
Inland Empire Athletic,Copper Mountain,Lydell Boyd,17,s-PG,s-PG,,71.3,19.4,8.8,0.1,0.4
Inland Empire Athletic,Copper Mountain,Mikah Blackwell,26,C,C,,0.0,0.2,0.1,2.7,97.0
Inland Empire Athletic,Copper Mountain,Nathan Kennedy,25,WG,WG,,9.4,45.6,26.3,6.7,12.0
Inland Empire Athletic,Copper Mountain,Saiz Aguilar,10,s-PG,s-PG,,54.1,24.5,17.9,1.0,2.5
Inland Empire Athletic,Copper Mountain,Travion Jackson,26,CG,CG,,29.3,68.4,2.0,0.0,0.3
Inland Empire Athletic,Copper Mountain,Troy Tuivaiti,8,WF,WF,,4.4,7.1,56.1,30.2,2.2
Inland Empire Athletic,Copper Mountain,Tyler Hudson,23,s-PG,s-PG,,56.7,42.0,1.1,0.0,0.1
Inland Empire Athletic,Copper Mountain,Tyler White,6,WG,WG,,28.7,21.9,34.4,5.3,9.6
Inland Empire Athletic,Desert,Abraham Bell,27,PF/C,PF/C,,0.5,9.4,30.5,17.2,42.4
Inland Empire Athletic,Desert,"Anthony Crowell, Jr.",21,CG,CG,,43.9,42.2,11.9,0.5,1.5
Inland Empire Athletic,Desert,D.J. Adams,26,s-PG,s-PG,,67.2,26.0,6.3,0.2,0.2
Inland Empire Athletic,Desert,D?Shaun Barrett,11,s-PG,s-PG,,59.8,39.7,0.3,0.0,0.1
Inland Empire Athletic,Desert,D’Shaun Barrett,12,s-PG,s-PG,,60.4,39.1,0.5,0.0,0.0
Inland Empire Athletic,Desert,Garrett Hayden,12,WF,WF,,0.0,0.1,65.1,34.7,0.1
Inland Empire Athletic,Desert,Johnny McCarus,7,s-PG,s-PG,,63.9,29.9,5.8,0.0,0.4
Inland Empire Athletic,Desert,Joziaha Winfrey,17,CG,CG,,22.8,66.2,10.7,0.2,0.1
Inland Empire Athletic,Desert,Koby Alvarez,13,CG,CG,,48.5,49.8,1.3,0.0,0.3
Inland Empire Athletic,Desert,Marquis McKinzey,5,CG,CG,,43.2,55.9,0.9,0.0,0.0
Inland Empire Athletic,Desert,Marquis McKinzy,18,CG,CG,,27.4,71.8,0.7,0.0,0.0
Inland Empire Athletic,Desert,Tommy Mooney,19,WG,WG,,9.4,54.9,34.3,0.3,1.1
Inland Empire Athletic,Desert,Trevon Batts,26,WG,WG,,9.6,19.5,66.7,1.2,2.9
Inland Empire Athletic,Mt. San Jacinto,Adrian Ludwig,27,CG,CG,,34.2,53.3,3.4,0.0,9.2
Inland Empire Athletic,Mt. San Jacinto,Anton Mozga,29,PF/C,PF/C,,0.1,1.0,4.9,72.0,22.0
Inland Empire Athletic,Mt. San Jacinto,Cameron Durr,29,s-PG,s-PG,,57.7,40.2,2.0,0.0,0.0
Inland Empire Athletic,Mt. San Jacinto,Danilo Da Silva,29,s-PG,s-PG,,65.6,34.1,0.2,0.0,0.0
Inland Empire Athletic,Mt. San Jacinto,Ethan Bell,28,s-PG,s-PG,,82.9,17.1,0.1,0.0,0.0
Inland Empire Athletic,Mt. San Jacinto,Isaiah Shirley,23,s-PG,s-PG,,50.7,24.0,20.2,2.9,2.3
Inland Empire Athletic,Mt. San Jacinto,Isaiah Skinner,29,CG,CG,,29.6,67.4,1.7,0.1,1.2
Inland Empire Athletic,Mt. San Jacinto,Isaiah Williams,22,WF,WF,,0.7,2.9,51.7,32.2,12.6
Inland Empire Athletic,Mt. San Jacinto,Jeremiah Mitchell,5,WG,WG,,29.5,39.6,22.1,1.0,7.9
Inland Empire Athletic,Mt. San Jacinto,Josh Hardiman,28,PF/C,PF/C,,0.1,0.6,22.1,53.4,23.9
Inland Empire Athletic,Mt. San Jacinto,Mekhi Hill,29,WG,WG,,17.9,28.1,45.9,4.3,3.8
Inland Empire Athletic,Palo Verde,Adrian Herrera,19,s-PG,s-PG,,69.1,16.9,13.4,0.2,0.3
Inland Empire Athletic,Palo Verde,DaiJohn Stewart,26,CG,CG,,16.1,83.0,0.8,0.0,0.0
Inland Empire Athletic,Palo Verde,Dennis Cross,26,WG,WG,,4.7,31.4,34.7,12.9,16.2
Inland Empire Athletic,Palo Verde,Domineque Johnson,27,PF/C,PF/C,,0.2,5.1,20.1,10.1,64.5
Inland Empire Athletic,Palo Verde,Jeramy Ward,26,CG,CG,,31.1,46.9,16.4,1.1,4.5
Inland Empire Athletic,Palo Verde,Karl Wright,27,WF,WF,,0.3,5.1,56.2,26.3,12.1
Inland Empire Athletic,Palo Verde,Larry Hemingway,27,s-PG,s-PG,,58.3,41.2,0.5,0.0,0.0
Inland Empire Athletic,Palo Verde,Malik White,14,s-PG,s-PG,,62.5,21.5,15.3,0.6,0.2
Inland Empire Athletic,Palo Verde,Terry Daniels,27,WF,WF,,4.4,22.3,35.7,15.7,21.8
Inland Empire Athletic,Palo Verde,Waylon Anderson,25,WG,WG,,19.0,30.9,44.7,3.0,2.4
Inland Empire Athletic,San Bernardino Valley,Anthony Bell,30,CG,CG,,49.7,39.9,9.8,0.4,0.3
Inland Empire Athletic,San Bernardino Valley,Armon Muldrew,30,CG,CG,,28.3,69.7,1.7,0.0,0.2
Inland Empire Athletic,San Bernardino Valley,Brandon Thompson,30,CG,CG,,45.9,53.2,0.8,0.0,0.0
Inland Empire Athletic,San Bernardino Valley,Chester Makoi,29,PF/C,PF/C,,0.0,0.0,1.4,48.8,49.8
Inland Empire Athletic,San Bernardino Valley,Darien Addison,24,WF,WF,,5.8,4.7,77.5,9.5,2.6
Inland Empire Athletic,San Bernardino Valley,Devin Fortune,28,WG,WG,,5.2,24.5,52.2,3.5,14.6
Inland Empire Athletic,San Bernardino Valley,Dominique Daniels,29,s-PG,s-PG,,52.0,47.9,0.1,0.0,0.0
Inland Empire Athletic,San Bernardino Valley,Eric Wright,11,s-PG,s-PG,,73.7,10.8,13.9,0.4,1.3
Inland Empire Athletic,San Bernardino Valley,Kendall Collins,30,PG,PG,,94.7,5.3,0.0,0.0,0.0
Inland Empire Athletic,San Bernardino Valley,Luny Tap,14,WG,WG,,12.7,47.6,22.7,0.4,16.5
Inland Empire Athletic,San Bernardino Valley,Miles Oliver,12,CG,CG,,34.1,61.7,3.7,0.0,0.5
Inland Empire Athletic,San Bernardino Valley,Mubarak Michael,28,CG,CG,,36.6,49.8,12.7,0.4,0.5
Inland Empire Athletic,San Bernardino Valley,Tynerion Jackson,22,S-PF,S-PF,,0.0,0.2,32.9,65.6,1.2
Inland Empire Athletic,Victor Valley,Blake Goodrow,28,CG,CG,,14.8,82.5,2.4,0.0,0.3
Inland Empire Athletic,Victor Valley,Daniel Ogunbona,21,WF,WF,,0.3,1.6,48.4,47.5,2.3
Inland Empire Athletic,Victor Valley,Darvion Manning,9,WG,WG,,6.6,26.3,46.5,3.3,17.3
Inland Empire Athletic,Victor Valley,David Castaneda,16,s-PG,s-PG,,80.2,12.9,6.5,0.0,0.3
Inland Empire Athletic,Victor Valley,Hunter McBride,21,WG,WG,,7.3,23.0,61.7,5.6,2.5
Inland Empire Athletic,Victor Valley,Jordan Nyari,11,PG,PG,,99.9,0.1,0.0,0.0,0.0
Inland Empire Athletic,Victor Valley,Joshua Ryan,28,CG,CG,,34.0,51.0,14.0,0.2,0.8
Inland Empire Athletic,Victor Valley,Kany Rey,14,WG,WG,,5.9,24.9,61.8,5.4,2.0
Inland Empire Athletic,Victor Valley,Kayjohn Hillman,25,WG,WG,,15.0,50.1,33.4,0.5,0.9
Inland Empire Athletic,Victor Valley,LeLenn Ross,8,PG,PG,,100.0,0.0,0.0,0.0,0.0
Inland Empire Athletic,Victor Valley,Nigerrell Tubbs,11,WG,WG,,9.4,30.1,59.4,0.8,0.3
Inland Empire Athletic,Victor Valley,Roland Brown,19,s-PG,s-PG,,64.1,12.6,21.9,0.6,0.9
Inland Empire Athletic,Victor Valley,Tanner McBride,24,WG,WG,,24.4,25.2,44.7,1.6,3.9
Inland Empire Athletic,Victor Valley,Terrin Ross,22,S-PF,S-PF,,0.0,0.1,14.4,83.5,2.1
Inland Empire Athletic,Victor Valley,Tyler Baskett,28,WG,WG,,21.4,53.3,23.9,0.6,0.8
Orange Empire Athletic,Cypress,Cade Flowers,13,WF,WF,,6.7,20.0,44.8,8.8,19.6
Orange Empire Athletic,Cypress,Denzel Obiaga,24,s-PG,s-PG,,78.0,21.0,0.9,0.0,0.1
Orange Empire Athletic,Cypress,Devion Smith-Coleman,22,CG,CG,,36.0,33.3,19.6,0.5,10.6
Orange Empire Athletic,Cypress,Felix Reeves,30,WG,WG,,9.1,45.6,28.9,1.0,15.4
Orange Empire Athletic,Cypress,Ge'mal Williams,11,s-PG,s-PG,,64.5,31.3,3.8,0.1,0.3
Orange Empire Athletic,Cypress,Grant Sii,25,CG,CG,,46.7,51.2,2.1,0.0,0.0
Orange Empire Athletic,Cypress,Hadi Essayli,29,PF/C,PF/C,,0.0,0.0,0.9,93.2,5.9
Orange Empire Athletic,Cypress,Mathis Aiassa,12,CG,CG,,47.9,37.5,12.9,0.1,1.6
Orange Empire Athletic,Cypress,Michael Smith,9,WG,WG,,12.8,37.0,37.5,5.9,6.8
Orange Empire Athletic,Cypress,Nijel Jones,30,CG,CG,,45.1,41.0,12.6,0.4,1.0
Orange Empire Athletic,Cypress,Paul Head,20,s-PG,s-PG,,50.8,37.9,10.0,0.2,1.1
Orange Empire Athletic,Cypress,Ramiah Adedigba,30,WG,WG,,7.3,27.4,34.6,25.8,4.9
Orange Empire Athletic,Cypress,Tommie Flanagan,29,CG,CG,,37.1,62.4,0.4,0.0,0.1
Orange Empire Athletic,Cypress,Trent Goldman,6,CG,CG,,36.0,47.6,14.1,0.8,1.5
Orange Empire Athletic,Cypress,Trent Goldmann,24,WG,WG,,17.7,43.1,31.8,3.0,4.3
Orange Empire Athletic,Fullerton,Chazz Hutchison,29,S-PF,S-PF,,0.1,1.2,24.4,61.7,12.7
Orange Empire Athletic,Fullerton,Collin Reed,29,s-PG,s-PG,,58.6,33.7,6.2,0.2,1.3
Orange Empire Athletic,Fullerton,Coree Joseph,26,PG,PG,,99.8,0.2,0.0,0.0,0.0
Orange Empire Athletic,Fullerton,Daniel O'Neil,15,s-PG,s-PG,,61.1,34.8,3.3,0.0,0.8
Orange Empire Athletic,Fullerton,David Odinigwe,15,S-PF,S-PF,,0.3,0.7,45.3,50.4,3.2
Orange Empire Athletic,Fullerton,Gaven Ramirez,28,WF,WF,,2.4,12.2,61.3,14.3,9.8
Orange Empire Athletic,Fullerton,Javon Jones,26,CG,CG,,41.2,48.8,9.2,0.2,0.6
Orange Empire Athletic,Fullerton,Kobe Newton,26,CG,CG,,39.1,57.3,3.4,0.0,0.1
Orange Empire Athletic,Fullerton,RJ Banks,8,s-PG,s-PG,,54.7,37.9,6.9,0.3,0.2
Orange Empire Athletic,Fullerton,RJ Johnson,18,S-PF,S-PF,,0.2,0.7,25.8,65.6,7.8
Orange Empire Athletic,Fullerton,Ronnie Stapp,29,CG,CG,,28.6,66.6,4.3,0.0,0.5
Orange Empire Athletic,Fullerton,Ryan Blackmon,25,s-PG,s-PG,,73.9,20.1,5.9,0.0,0.1
Orange Empire Athletic,Fullerton,Sean Newman Jr.,7,s-PG,s-PG,,70.5,27.6,1.8,0.0,0.1
Orange Empire Athletic,Fullerton,Tristan Williams,29,PF/C,PF/C,,1.5,10.9,14.5,6.8,66.3
Orange Empire Athletic,Golden West,Christain Smith,8,WG,WG,,12.9,54.3,18.8,13.1,0.9
Orange Empire Athletic,Golden West,Crash O'Shea,13,WF,WF,,0.1,0.4,62.9,36.1,0.4
Orange Empire Athletic,Golden West,Damian Martinez,20,s-PG,s-PG,,81.3,16.1,2.4,0.0,0.2
Orange Empire Athletic,Golden West,Daniel Yardley,24,WG,WG,,25.0,41.7,31.9,0.7,0.7
Orange Empire Athletic,Golden West,David Briseno,24,s-PG,s-PG,,57.1,28.2,14.4,0.1,0.2
Orange Empire Athletic,Golden West,Eric Watson,27,WF,WF,,0.1,6.0,56.9,27.6,9.5
Orange Empire Athletic,Golden West,James Holmes,27,WG,WG,,13.6,51.0,27.4,2.4,5.6
Orange Empire Athletic,Golden West,Jimmy Williams,15,CG,CG,,34.5,46.1,13.1,3.2,3.1
Orange Empire Athletic,Golden West,Jonathan Webb,16,WG,WG,,15.0,27.6,51.0,1.2,5.1
Orange Empire Athletic,Golden West,Kameron Small,27,WG,WG,,15.6,36.3,40.4,6.7,0.9
Orange Empire Athletic,Golden West,Kent Smith,22,WF,WF,,3.4,2.9,83.6,9.2,0.9
Orange Empire Athletic,Golden West,Maliq Neurell,24,CG,CG,,45.8,32.3,21.1,0.4,0.4
Orange Empire Athletic,Golden West,Micah Harkey,22,CG,CG,,34.9,38.2,24.6,0.5,1.8
Orange Empire Athletic,Golden West,Ricky Briseno,24,CG,CG,,22.7,67.8,9.4,0.1,0.1
Orange Empire Athletic,Irvine Valley,Aaron Strings,28,CG,CG,,33.3,60.9,5.3,0.1,0.5
Orange Empire Athletic,Irvine Valley,Anthony Smetona,23,CG,CG,,44.9,22.5,31.3,0.5,0.8
Orange Empire Athletic,Irvine Valley,Brian Mendoza,26,PG,PG,,95.7,4.3,0.1,0.0,0.0
Orange Empire Athletic,Irvine Valley,Charlie Henderson,27,PF/C,PF/C,,0.5,4.7,23.7,30.3,40.9
Orange Empire Athletic,Irvine Valley,Colby Waite,13,s-PG,s-PG,,50.0,30.6,18.6,0.5,0.3
Orange Empire Athletic,Irvine Valley,Cory Johnson,7,WF,WF,,4.3,4.6,46.1,36.6,8.5
Orange Empire Athletic,Irvine Valley,Garrett Andre,22,WF,WF,,2.2,10.5,53.3,10.4,23.6
Orange Empire Athletic,Irvine Valley,Gavin O'Neill,28,s-PG,s-PG,,65.0,34.4,0.5,0.0,0.1
Orange Empire Athletic,Irvine Valley,JT Robinson,19,WG,WG,,22.1,48.0,28.2,1.2,0.5
Orange Empire Athletic,Irvine Valley,Josh Walker,27,PF/C,PF/C,,0.0,0.0,8.4,91.1,0.4
Orange Empire Athletic,Irvine Valley,Luc Krystkowiak,26,PF/C,PF/C,,2.1,29.4,16.3,10.7,41.5
Orange Empire Athletic,Irvine Valley,Matt DeAngelo,16,PG,PG,,88.4,6.7,4.8,0.0,0.1
Orange Empire Athletic,Irvine Valley,Mike Mahlen,12,CG,CG,,33.5,42.0,19.4,0.7,4.4
Orange Empire Athletic,Irvine Valley,Tyson Robinson,28,s-PG,s-PG,,63.2,32.5,4.1,0.0,0.2
Orange Empire Athletic,Orange Coast,Aundrel Pua,22,S-PF,S-PF,,0.3,7.5,27.4,63.6,1.1
Orange Empire Athletic,Orange Coast,Clifton Brown,17,WF,WF,,0.2,1.7,49.2,46.3,2.5
Orange Empire Athletic,Orange Coast,Cody Aquino,25,CG,CG,,32.0,64.8,3.0,0.0,0.1
Orange Empire Athletic,Orange Coast,Dayveein Isumu,10,s-PG,s-PG,,71.7,20.4,7.2,0.5,0.1
Orange Empire Athletic,Orange Coast,Harry DeKoning,19,s-PG,s-PG,,76.6,12.9,10.0,0.3,0.2
Orange Empire Athletic,Orange Coast,J.J. Chapple,22,s-PG,s-PG,,65.9,33.4,0.7,0.0,0.0
Orange Empire Athletic,Orange Coast,Jydon Hall,24,CG,CG,,31.3,67.5,1.2,0.0,0.0
Orange Empire Athletic,Orange Coast,Logen Howard,25,s-PG,s-PG,,57.0,42.9,0.1,0.0,0.0
Orange Empire Athletic,Orange Coast,Thomas Hanna,6,CG,CG,,36.7,47.4,9.7,0.1,6.1
Orange Empire Athletic,Orange Coast,Trent Williams,25,s-PG,s-PG,,62.0,35.6,2.2,0.0,0.1
Orange Empire Athletic,Orange Coast,Ty Barker,21,WG,WG,,14.9,60.2,20.9,3.0,0.9
Orange Empire Athletic,Riverside,Amir Davis,26,WG,WG,,6.5,84.6,1.2,1.1,6.6
Orange Empire Athletic,Riverside,Christopher Owens,15,s-PG,s-PG,,59.1,35.8,4.4,0.1,0.6
Orange Empire Athletic,Riverside,Courtland Moffatt,29,PG,PG,,91.1,7.0,1.9,0.0,0.1
Orange Empire Athletic,Riverside,Dondre Bausley,24,s-PG,s-PG,,83.9,14.8,1.2,0.0,0.1
Orange Empire Athletic,Riverside,Edwyn Collins,29,CG,CG,,13.6,85.8,0.4,0.1,0.2
Orange Empire Athletic,Riverside,Elias Bell,14,WF,WF,,1.4,1.3,69.9,25.6,1.8
Orange Empire Athletic,Riverside,Jalen Monroe,29,S-PF,S-PF,,1.1,5.5,18.7,51.5,23.3
Orange Empire Athletic,Riverside,Julian Alvarez,25,WG,WG,,25.2,35.0,34.7,2.0,3.1
Orange Empire Athletic,Riverside,Kathon Crawford,13,WF,WF,,8.6,12.8,44.7,28.1,5.8
Orange Empire Athletic,Riverside,Lynden Paul,26,WG,WG,,6.3,10.8,71.4,8.2,3.4
Orange Empire Athletic,Riverside,Melvin Walker,28,s-PG,s-PG,,67.9,31.9,0.1,0.0,0.0
Orange Empire Athletic,Riverside,Paul Ezeanyim,21,S-PF,S-PF,,0.3,0.9,41.9,53.6,3.3
Orange Empire Athletic,Riverside,Robert Ayala,28,PF/C,PF/C,,0.4,3.9,22.2,29.8,43.7
Orange Empire Athletic,Riverside,Sammy Richardson,13,S-PF,S-PF,,0.1,0.3,23.6,74.0,2.0
Orange Empire Athletic,Riverside,Zekiah LoVett,27,CG,CG,,36.2,61.9,1.6,0.1,0.2
Orange Empire Athletic,Saddleback,Atiba Taylor,29,WG,WG,,14.3,57.1,25.7,1.8,1.1
Orange Empire Athletic,Saddleback,Charles Erving,29,WG,WG,,8.5,20.5,62.2,4.1,4.6
Orange Empire Athletic,Saddleback,Derek Rubidoux,29,CG,CG,,43.0,35.2,14.0,4.1,3.7
Orange Empire Athletic,Saddleback,Elijah Al-Debaran,29,CG,CG,,30.4,64.0,5.2,0.2,0.3
Orange Empire Athletic,Saddleback,Gerald Jones III,28,WF,WF,,0.4,5.0,63.8,16.2,14.6
Orange Empire Athletic,Saddleback,Jimuel Reyes,29,CG,CG,,33.9,66.0,0.1,0.0,0.0
Orange Empire Athletic,Saddleback,Lavele Johnson,14,WG,WG,,4.4,12.3,78.9,3.9,0.5
Orange Empire Athletic,Saddleback,Nick Bowden,29,CG,CG,,46.6,52.3,1.1,0.0,0.0
Orange Empire Athletic,Saddleback,Patrick Roberts,6,WG,WG,,10.8,9.5,76.6,0.9,2.2
Orange Empire Athletic,Saddleback,Qahhar Burns,14,PG,PG,,99.9,0.1,0.0,0.0,0.0
