rank,conference,team,player,games,strict_team_games,minutes,mpg,min_pct,position_scale,creation_role,raw_bpm,bpm,obpm,dbpm,vorp_style,pts_per100,adj_pts_per100,ast_per100,reb_per100,stl_per100,blk_per100,to_per100,qualifies_minutes
,Pacific Coast Athletic,Palomar,Tore-Andre Gray,11,20,162.0,14.7,20.0,2.26,3.71,11.4,5.83,3.16,2.66,0.382,17.4,16.0,5.8,9.2,3.7,1.5,5.5,False
,Bay Valley,Merritt,Daniel Smith,1,2,13.0,13.0,15.8,3.83,3.36,6.27,5.83,-0.65,6.48,0.03,0.0,0.0,7.9,7.9,0.0,4.0,4.0,False
,South Coast-South,LA Southwest,Chidi Obichere,12,17,403.0,33.6,59.2,2.32,1.89,13.81,5.77,5.98,-0.21,0.954,38.9,37.5,3.2,9.3,3.6,0.4,4.5,False
,Coast-North,San Francisco,Ray John Spears,5,5,71.0,14.2,35.5,2.26,3.15,7.39,5.74,6.18,-0.45,0.167,29.6,25.3,2.1,6.3,1.4,0.0,3.5,False
,Inland Empire Athletic,Mt. San Jacinto,Tyler Frazier-Mathews,8,10,81.0,10.1,20.2,3.2,4.33,9.03,5.73,4.3,1.43,0.19,15.6,13.7,1.9,7.5,1.2,3.1,1.2,False
,Big Eight,Sacramento City,Leo Wagner,5,5,139.0,27.8,68.9,4.24,3.66,8.34,5.72,3.46,2.26,0.324,15.8,14.3,3.6,10.8,2.2,1.4,2.9,False
,Big Eight,Sacramento City,Dennis Weaver III,1,5,1.0,1.0,0.5,3.46,3.39,8.33,5.71,0.61,5.11,0.002,0.0,0.0,0.0,50.0,0.0,0.0,0.0,False
,Coast-South,Monterey Peninsula,Charlie Kosta,3,4,33.0,11.0,20.6,2.86,3.63,4.42,5.7,3.26,2.45,0.077,32.2,29.5,0.0,5.1,0.0,0.0,5.1,False
,Inland Empire Athletic,Cerro Coso,Jason Morris,7,9,58.0,8.3,16.1,3.53,3.74,7.76,5.66,5.84,-0.18,0.136,25.7,23.3,1.8,11.9,0.9,0.0,0.9,False
,Bay Valley,Merritt,Mohamed Aziz Hantous,1,2,23.0,23.0,27.9,3.53,3.27,6.09,5.64,3.19,2.45,0.052,31.3,27.9,4.5,17.9,0.0,2.2,6.7,False
,WSC South,Santa Monica,Jason Hilliard,23,25,298.0,13.0,29.5,3.73,3.19,11.9,5.61,4.16,1.44,0.685,30.4,29.6,1.7,15.1,1.1,2.6,4.4,False
,WSC South,West LA,Jacob LaCount,17,28,135.0,7.9,11.6,2.03,3.95,6.65,5.55,0.75,4.81,0.3,11.3,9.8,4.7,10.5,3.9,0.4,5.1,False
,Inland Empire Athletic,Mt. San Jacinto,Dasean Stevens,10,10,363.0,36.3,90.5,2.82,1.7,8.79,5.49,6.12,-0.63,0.826,29.2,26.0,4.3,9.7,1.7,0.0,3.7,False
,Bay Valley,Merritt,Lucas Thorogood,2,2,26.0,13.0,31.6,1.0,3.34,5.94,5.49,1.54,3.96,0.058,11.9,11.1,4.0,4.0,2.0,0.0,5.9,False
,Inland Empire Athletic,Cerro Coso,Darnell Turner Jr.,9,9,239.0,26.6,66.5,4.04,2.55,7.54,5.44,5.01,0.43,0.543,24.0,21.8,4.2,8.2,1.3,0.0,2.4,False
,Bay Valley,Yuba,Devon Malcolm,6,6,157.0,26.2,65.3,5.0,2.61,8.97,5.42,3.7,1.72,0.354,33.9,30.6,3.1,16.6,3.1,2.0,5.1,False
,Coast-North,San Francisco,Miles Amos,5,5,106.0,21.2,52.9,2.54,2.7,7.05,5.4,2.51,2.89,0.239,17.4,15.3,5.2,9.4,2.4,0.9,4.7,False
,South Coast-North,Mt. San Antonio,Dante Victor,23,25,276.0,12.0,27.5,2.36,3.88,5.56,5.36,2.43,2.94,0.617,15.3,13.1,2.8,7.4,1.9,0.6,3.2,False
,Bay Valley,Alameda,Jamahni Walker,3,4,41.0,13.7,25.3,2.7,2.79,15.75,5.36,3.75,1.61,0.091,39.4,42.8,3.8,7.6,0.0,0.0,6.4,False
,Coast-North,San Francisco,Broyce Batachan Jr.,1,5,7.0,7.0,3.5,3.59,2.9,7.01,5.36,6.19,-0.83,0.016,14.3,13.2,0.0,0.0,0.0,0.0,0.0,False
,Bay Valley,Solano,Abram Bennett,8,9,208.0,26.0,56.6,5.0,2.64,11.64,5.35,3.75,1.6,0.456,22.8,22.4,3.7,23.4,3.0,2.1,4.8,False
,Coast-South,San Jose,Tariq Weiser,7,7,149.0,21.3,53.3,1.93,2.81,6.27,5.34,-0.16,5.5,0.334,14.4,13.8,5.4,6.6,1.9,0.4,3.5,False
,Central Valley,Merced,Mateo Tangaan,2,2,50.0,25.0,62.2,2.28,3.04,15.31,5.34,2.31,3.03,0.111,24.3,26.3,1.1,4.2,0.0,0.0,1.1,False
,Pacific Coast Athletic,San Diego Miramar,Charlie Gehler,14,14,502.0,35.9,89.5,2.96,1.12,10.1,5.33,3.38,1.95,1.119,30.0,28.3,4.4,10.9,1.8,0.7,5.1,False
,WSC South,Citrus,EJ Bryson,15,27,312.0,20.8,28.5,2.42,3.43,7.74,5.32,-0.19,5.51,0.687,25.4,23.7,6.6,8.3,3.7,0.6,6.0,False
,Central Valley,Fresno,Kuman Chandler,5,5,62.0,12.4,31.0,1.98,3.3,11.1,5.3,-0.02,5.32,0.138,16.9,17.9,2.7,4.4,4.4,0.0,0.9,False
,Big Eight,Sacramento City,Drew Fischer,5,5,162.0,32.4,80.4,1.53,3.25,7.9,5.28,-0.38,5.66,0.357,9.3,8.0,7.7,11.1,5.6,0.0,3.7,False
,Coast-North,Ohlone,Kayne Gilmore,2,2,51.0,25.5,63.6,4.61,3.24,4.15,5.23,7.12,-1.89,0.112,26.2,18.8,3.9,9.7,1.9,0.0,3.9,False
,Coast-North,Chabot,Brian Aunne,4,7,24.0,6.0,8.6,3.1,3.98,10.82,5.22,4.79,0.43,0.053,4.5,3.7,0.0,20.2,2.2,4.5,0.0,False
,Big Eight,Cosumnes River,Karlos Zepeda,11,11,406.0,36.9,92.3,1.8,1.82,10.16,5.18,6.24,-1.07,0.888,21.2,19.8,4.9,3.6,1.2,0.3,1.8,False
,South Coast-North,East Los Angeles,Deshaun Ortiz,4,23,39.0,9.8,4.2,1.64,3.3,7.83,5.12,3.01,2.11,0.084,8.2,6.5,6.8,5.4,4.1,0.0,0.0,False
,Big Eight,Santa Rosa,Chris Holley,2,2,58.0,29.0,72.1,2.31,1.78,14.09,5.11,1.63,3.48,0.125,22.3,23.6,8.7,14.5,1.0,0.0,1.9,False
,Bay Valley,Marin,Aadam Coulibaly,1,1,23.0,23.0,57.5,4.72,3.74,4.42,5.11,-0.49,5.6,0.05,14.2,12.9,2.0,12.1,2.0,4.0,2.0,False
,Bay Valley,Mendocino,Gavin Reid,3,4,45.0,15.0,27.9,3.57,3.55,10.78,5.06,2.12,2.93,0.096,27.4,26.4,3.7,17.4,1.2,2.5,3.7,False
,Inland Empire Athletic,San Bernardino Valley,Jeremiah Whitmore,16,22,145.0,9.1,16.3,3.48,3.98,9.02,5.04,1.8,3.24,0.307,23.2,22.7,1.1,10.7,1.8,1.1,2.6,False
,WSC North,Ventura,Landreau Tate,12,22,241.0,20.1,27.4,2.22,3.46,8.68,5.03,0.75,4.28,0.517,15.6,14.4,4.1,9.4,3.4,0.7,3.4,False
,WSC South,West LA,Eric Wright Jr.,24,28,293.0,12.2,25.3,2.34,3.69,6.09,4.99,1.63,3.36,0.603,24.5,21.8,3.6,8.1,2.9,0.7,5.6,False
,Coast-North,San Francisco,Titus Wilkins,3,5,43.0,14.3,21.5,3.62,3.34,6.64,4.99,4.49,0.49,0.092,31.4,26.7,0.0,16.3,2.3,0.0,1.2,False
,Coast-North,Chabot,Noah Thomas,7,7,246.0,35.1,87.9,2.28,2.4,10.58,4.98,6.98,-2.0,0.523,26.9,24.2,3.5,6.6,3.1,0.2,2.6,False
,Coast-South,San Jose,Jurrien Sparks,7,7,94.0,13.4,33.6,3.62,3.49,5.88,4.94,0.93,4.01,0.199,18.5,17.6,2.5,16.6,2.5,0.6,4.3,False
,Central Valley,Fresno,Ja'Tarious Johnson,5,5,94.0,18.8,47.0,4.48,2.72,10.6,4.8,1.83,2.97,0.195,24.0,25.4,2.9,14.6,3.5,0.0,4.1,False
,Big Eight,Diablo Valley,Khai Curry,2,2,35.0,17.5,43.9,2.68,3.23,8.94,4.79,-1.29,6.08,0.073,16.1,14.7,5.9,10.2,5.9,0.0,1.5,False
,Inland Empire Athletic,Chaffey,Kwinten Crenshaw,11,22,147.0,13.4,16.5,2.42,3.83,5.73,4.76,3.2,1.56,0.3,13.7,11.4,4.8,7.3,3.5,0.0,2.9,False
,Coast-North,San Francisco,King-Jhsanni Wilhite,5,5,133.0,26.6,66.4,2.2,2.8,6.41,4.76,4.3,0.46,0.274,20.3,16.8,5.3,4.5,2.6,0.0,2.6,False
,Coast-South,San Jose,Jacob Harper,7,7,169.0,24.1,60.4,2.42,2.63,5.65,4.71,1.1,3.61,0.346,24.3,23.2,4.5,8.2,1.4,0.3,4.1,False
,Bay Valley,Solano,Justiz Armstrong-Wilson,9,9,291.0,32.3,79.2,2.4,1.11,10.99,4.7,4.72,-0.02,0.583,33.0,32.5,2.8,5.8,1.8,0.0,4.4,False
,Central Valley,Sequoias,Kion Hayes,21,27,198.0,9.4,18.3,2.08,4.18,5.48,4.7,0.5,4.2,0.403,17.2,15.4,4.6,12.6,1.7,0.3,4.6,False
,South Coast-North,Mt. San Antonio,Joel Gado,13,25,91.0,7.0,9.1,2.96,3.97,4.89,4.7,1.38,3.32,0.185,15.5,12.5,1.7,16.0,2.9,1.1,2.3,False
,Central Valley,West Hills Lemoore,James Nichols,5,5,179.0,35.8,89.6,4.67,2.01,11.24,4.61,3.76,0.85,0.361,24.5,23.5,2.6,13.2,1.8,2.4,3.4,False
,Coast-South,Cabrillo,Zavier Sims,2,2,34.0,17.0,41.3,2.27,2.94,9.39,4.6,2.31,2.29,0.066,25.4,25.1,6.0,12.0,1.5,0.0,3.0,False
,South Coast-North,East Los Angeles,Ryan Ellis,6,23,34.0,5.7,3.7,3.41,3.24,7.31,4.6,0.03,4.58,0.068,6.2,5.8,3.1,14.0,4.7,0.0,3.1,False
,WSC South,Bakersfield,Kevin Enriquez,11,24,38.0,3.5,3.9,2.79,3.32,9.55,4.48,1.92,2.56,0.075,25.6,25.1,2.8,8.5,2.8,0.0,4.3,False
,WSC North,Allan Hancock,Elijah Allen,14,26,86.0,6.1,8.1,1.91,3.84,5.33,4.46,0.2,4.26,0.166,18.5,17.0,3.3,3.3,1.3,0.0,4.0,False
,WSC South,West LA,Brandon Williams Jr.,15,28,233.0,15.5,20.1,4.3,4.05,5.54,4.44,1.06,3.39,0.442,14.0,12.3,2.5,16.5,2.3,1.8,3.4,False
,WSC South,Citrus,Xerian Anderson,13,27,92.0,7.1,8.4,3.17,3.88,6.84,4.43,1.58,2.85,0.178,24.0,22.8,1.0,7.8,1.0,0.5,3.6,False
,Coast-South,West Valley,Shakir Odunewu,5,5,154.0,30.8,76.9,4.73,2.93,7.03,4.35,4.06,0.29,0.298,31.0,28.2,0.0,22.5,1.5,1.9,6.2,False
,Golden Valley,Lassen,Brady Cooper,2,2,32.0,16.0,40.0,4.4,3.24,4.57,4.31,4.26,0.06,0.062,24.9,21.9,0.0,8.9,1.8,0.0,7.1,False
,Bay Valley,Contra Costa,Jamil Harris,4,4,99.0,24.8,61.8,2.24,2.09,13.49,4.26,3.27,0.99,0.189,29.6,29.4,1.9,8.1,3.3,0.0,3.3,False
,Coast-North,San Francisco,Jermaine Haliburton,5,5,93.0,18.6,46.5,2.1,3.14,5.92,4.26,1.04,3.23,0.177,18.3,15.3,4.8,8.1,4.3,0.0,4.8,False
,Bay Valley,Solano,Kameon Whitaker,7,9,102.0,14.6,27.8,4.32,3.85,10.48,4.19,-0.13,4.32,0.189,10.3,10.1,2.3,12.7,3.7,3.3,2.3,False
,Pacific Coast Athletic,San Diego Miramar,Markees Williams,14,14,491.0,35.1,87.5,2.51,1.2,8.85,4.08,2.32,1.75,0.908,23.6,22.4,4.9,8.0,1.9,0.4,5.3,False
,Coast-South,San Jose,Owen Browne,3,7,51.0,17.0,18.2,1.94,3.39,5.01,4.07,-2.6,6.67,0.094,17.0,16.1,5.7,10.2,4.5,0.0,5.7,False
,Inland Empire Athletic,Cerro Coso,Destin Jenkins,9,9,245.0,27.2,68.2,2.7,2.95,6.1,4.01,3.86,0.15,0.45,29.3,26.3,2.4,9.3,1.7,0.7,3.7,False
,Coast-South,West Valley,Jeremiah Dargan,5,5,168.0,33.6,83.9,2.26,2.8,6.65,3.97,1.11,2.86,0.305,19.9,17.4,6.0,8.5,3.5,0.0,3.5,False
,Pacific Coast Athletic,San Diego Miramar,Prince Adjei,14,14,323.0,23.1,57.6,4.59,3.92,8.73,3.96,1.09,2.87,0.586,13.6,12.9,1.5,12.1,1.1,1.8,0.5,False
,Bay Valley,Merritt,Kymani Ladi,2,2,70.0,35.0,85.0,4.11,2.75,4.4,3.96,0.27,3.69,0.123,30.9,27.6,0.0,7.4,2.2,2.9,8.1,False
,Pacific Coast Athletic,San Diego City,Nick Strecker,12,25,58.0,4.8,5.6,2.42,3.98,3.22,3.96,5.18,-1.22,0.101,19.2,14.9,1.0,4.8,1.0,1.0,1.0,False
,WSC South,LA Valley,Max Armstrong,2,24,10.0,5.0,1.0,3.86,3.22,14.05,3.96,0.35,3.6,0.018,10.0,9.5,0.0,20.0,0.0,15.0,5.0,False
,Bay Valley,Mendocino,Omare Edwards,4,4,54.0,13.5,33.5,1.94,3.61,9.63,3.91,-1.85,5.76,0.097,11.4,10.7,9.3,8.3,6.2,0.0,4.1,False
,Bay Valley,Merritt,Kaidon Sander,2,2,12.0,6.0,14.6,3.15,3.38,4.34,3.89,1.14,2.76,0.021,25.7,22.8,0.0,25.7,0.0,4.3,8.6,False
,Bay Valley,Yuba,Majer Sullivan,6,6,120.0,20.0,49.9,4.63,3.27,7.41,3.86,1.95,1.9,0.214,18.6,17.2,1.8,12.9,1.3,2.7,4.0,False
,Pacific Coast Athletic,San Diego Mesa,Quajon Young,8,10,150.0,18.8,37.5,2.34,2.93,11.18,3.85,2.51,1.34,0.268,27.9,27.0,1.8,7.6,1.8,0.0,3.3,False
,South Coast-North,Mt. San Antonio,Braeden Zemetra,8,25,39.0,4.9,3.9,3.56,3.58,4.03,3.84,-1.48,5.32,0.069,6.7,5.2,4.0,5.3,6.7,0.0,6.7,False
,Coast-South,West Valley,Aaron Ragen,5,5,132.0,26.4,65.9,1.94,3.54,6.5,3.82,1.56,2.26,0.234,13.5,12.6,1.4,2.3,1.8,0.0,2.3,False
,Golden Valley,Lassen,Trey Hagerty,2,2,66.0,33.0,82.5,2.22,2.65,4.07,3.81,2.87,0.94,0.117,13.0,9.9,5.2,5.2,2.6,0.9,3.5,False
,Bay Valley,Yuba,Demarreya Lewis-Cooper,6,6,175.0,29.2,72.7,1.78,2.36,7.26,3.7,1.51,2.19,0.304,14.6,13.0,9.4,5.2,2.7,0.9,4.3,False
,WSC North,Allan Hancock,River Ortiz,22,26,227.0,10.3,21.4,1.89,4.05,4.53,3.65,1.89,1.77,0.384,20.3,17.6,2.8,5.3,1.3,0.0,2.3,False
,Pacific Coast Athletic,MiraCosta,Kobe Smith,13,13,334.0,25.7,63.5,3.27,1.99,10.92,3.64,3.65,-0.01,0.568,36.0,34.6,3.5,11.8,2.7,0.5,4.8,False
,Coast-South,San Jose,Davis Crilly,7,7,127.0,18.1,45.4,4.31,3.34,4.52,3.59,1.34,2.24,0.216,21.4,20.4,2.7,16.9,2.3,0.0,4.1,False
,Golden Valley,Feather River,Josh Carr,2,2,43.0,21.5,53.5,3.96,3.01,11.08,3.58,0.39,3.18,0.073,12.1,11.7,3.6,9.7,2.4,2.4,2.4,False
,South Coast-North,East Los Angeles,Eli Cofield,8,23,37.0,4.6,4.0,3.85,3.27,6.22,3.51,1.63,1.89,0.062,24.4,21.3,2.9,15.8,2.9,1.4,2.9,False
,Bay Valley,Napa Valley,Chris Farrington,14,14,457.0,32.6,78.1,2.29,1.0,13.94,3.44,2.1,1.34,0.726,28.0,29.3,6.8,12.2,2.6,0.6,3.7,False
,Inland Empire Athletic,Mt. San Jacinto,Jackson Bernardo,10,10,329.0,32.9,82.0,2.01,2.4,6.72,3.42,2.7,0.71,0.542,12.7,11.5,5.5,6.0,1.5,0.2,2.5,False
,Pacific Coast Athletic,San Diego City,Logan Huston,7,25,151.0,21.6,14.5,1.75,4.3,2.68,3.42,0.03,3.39,0.239,4.1,3.0,3.7,7.0,2.6,0.4,3.3,False
,Pacific Coast Athletic,San Diego Miramar,Alex Tran,6,14,56.0,9.3,10.0,2.15,4.15,8.17,3.4,-1.28,4.68,0.092,16.9,15.9,4.2,8.5,3.2,0.0,2.1,False
,Central Valley,Reedley,Carlos Craig,3,5,28.0,9.3,13.7,4.81,3.46,14.3,3.4,-0.86,4.26,0.045,23.6,23.6,3.9,5.9,7.9,0.0,5.9,False
,South Coast-North,Mt. San Antonio,Micah Myricks,15,25,175.0,11.7,17.4,2.86,3.91,3.54,3.34,-0.57,3.92,0.284,6.6,5.4,6.0,6.3,2.4,0.6,4.5,False
,Big Eight,Cosumnes River,Isaiah Griffin,11,11,382.0,34.7,86.8,2.5,1.98,8.31,3.33,3.64,-0.31,0.62,26.5,24.2,7.2,7.8,2.5,0.3,4.0,False
,South Coast-North,East Los Angeles,Kamren Williams,16,23,273.0,17.1,29.6,1.67,3.48,6.03,3.32,0.43,2.89,0.442,14.4,12.4,6.8,4.5,4.7,0.4,4.7,False
,Orange Empire Athletic,Fullerton,Justyn Hunter,6,31,71.0,11.8,5.7,1.92,3.5,2.33,3.3,-1.01,4.32,0.114,2.4,1.3,11.8,5.5,1.6,0.0,3.1,False
,Coast-South,Gavilan,Phuoc Nguyen,1,3,6.0,6.0,5.0,1.72,3.4,11.94,3.3,-1.09,4.39,0.01,0.0,0.0,0.0,0.0,9.1,0.0,0.0,False
,Coast-South,San Jose,Goodwyn Dickson,5,7,43.0,8.6,15.4,3.98,3.43,4.22,3.28,-1.91,5.2,0.069,16.2,15.4,1.3,10.8,4.0,1.3,6.7,False
,Inland Empire Athletic,Mt. San Jacinto,BJ Brown,9,10,273.0,30.3,68.1,2.39,3.12,6.53,3.23,3.78,-0.55,0.434,22.5,20.0,3.7,4.2,1.7,0.7,3.9,False
,Orange Empire Athletic,Santa Ana,Zach Lent,6,26,8.0,1.3,0.8,3.06,3.01,9.98,3.2,1.74,1.46,0.012,13.5,13.3,0.0,20.3,0.0,0.0,0.0,False
,Bay Valley,Merritt,Finlay Reid,1,2,3.0,3.0,3.6,3.05,3.16,3.49,3.05,3.27,-0.22,0.004,17.2,15.2,0.0,17.2,0.0,0.0,0.0,False
,Pacific Coast Athletic,Imperial Valley,Jacob Vargas,8,9,225.0,28.1,61.7,2.32,1.46,15.85,3.01,4.53,-1.52,0.339,33.9,33.0,3.1,5.7,2.9,0.0,4.0,False
,Big Eight,Cosumnes River,Luca Davis,11,11,298.0,27.1,67.7,2.39,3.2,7.98,3.0,2.67,0.33,0.454,18.5,17.1,4.3,7.7,1.7,0.6,2.6,False
,Central Valley,Merced,Yasir Rowell,2,2,79.0,39.5,98.3,2.78,1.71,12.97,3.0,-1.57,4.57,0.12,27.5,31.7,7.4,8.0,4.0,0.0,4.7,False
,Bay Valley,Yuba,Cam Niles,6,6,170.0,28.3,70.7,3.06,2.79,6.48,2.92,2.78,0.15,0.255,17.2,15.6,4.7,7.2,1.3,0.0,3.4,False
,WSC South,Citrus,Brenick Soliday,26,27,248.0,9.5,22.6,1.92,4.06,5.33,2.91,-0.98,3.89,0.366,8.7,8.1,3.9,9.3,1.9,0.0,3.1,False
,Coast-South,San Jose,Kameron Bailey,7,7,96.0,13.7,34.3,4.25,3.52,3.8,2.87,-0.85,3.71,0.143,16.3,15.7,0.6,19.9,0.6,0.6,4.2,False
,South Coast-South,LA Harbor,Blake Ballard,7,21,196.0,28.0,23.2,3.9,3.44,8.33,2.86,2.59,0.27,0.289,34.2,33.0,2.4,14.5,1.1,0.3,5.7,False
,Bay Valley,Merritt,Nahom Sehaye,2,2,54.0,27.0,65.5,1.83,2.93,3.26,2.82,-0.52,3.33,0.077,12.4,11.4,3.8,2.9,1.9,0.0,5.7,False
,Coast-South,West Valley,Baron Bracey,5,5,145.0,29.0,72.4,2.05,3.67,5.45,2.77,-0.2,2.97,0.211,13.6,11.9,3.7,11.1,2.9,0.0,2.9,False
,Golden Valley,Lassen,Brien Stewart-Jones,1,2,2.0,2.0,2.5,1.48,3.09,3.03,2.77,-1.5,4.27,0.003,0.0,0.0,0.0,28.5,0.0,0.0,0.0,False
,Central Valley,Fresno,Jalen Royster,5,5,113.0,22.6,56.6,3.78,2.71,8.55,2.75,1.69,1.07,0.164,21.9,23.3,2.9,13.1,1.9,0.5,3.9,False
,WSC South,Bakersfield,Trevon Perry,13,24,227.0,17.5,23.5,2.03,3.4,7.79,2.73,-1.98,4.71,0.326,17.6,17.2,7.6,10.2,4.3,0.5,7.4,False
,Golden Valley,Redwoods,Lucq Anderson,7,7,164.0,23.4,58.6,2.15,3.47,12.12,2.73,-2.65,5.38,0.236,2.7,2.2,9.8,10.5,5.1,1.3,2.4,False
,South Coast-North,East Los Angeles,Baker Beal,21,23,183.0,8.7,19.9,3.58,3.54,5.33,2.62,2.76,-0.14,0.257,25.5,22.7,2.9,9.3,1.4,1.2,5.5,False
,South Coast-South,El Camino,Billy Ray Barnes III,11,11,316.0,28.7,71.6,3.84,1.0,14.3,2.55,5.11,-2.56,0.437,32.3,31.3,6.0,10.9,2.5,1.4,4.2,False
,WSC South,West LA,Chidubem Akametu,27,28,268.0,9.9,23.1,4.07,3.99,3.64,2.55,-0.65,3.2,0.359,16.3,14.5,2.0,8.8,2.6,1.2,4.1,False
,Golden Valley,Redwoods,Trey Neff,7,7,220.0,31.4,78.6,2.96,1.86,11.93,2.54,4.14,-1.6,0.305,33.4,29.2,4.0,7.0,2.0,0.3,2.5,False
,WSC North,Ventura,Beckham Rutherford,19,22,260.0,13.7,29.5,1.77,3.19,6.07,2.43,1.3,1.13,0.351,14.9,13.8,6.4,2.8,1.7,0.2,4.5,False
,Inland Empire Athletic,Victor Valley,Ken'Yon Crittenden,7,11,95.0,13.6,21.6,2.92,3.6,11.43,2.42,1.25,1.17,0.128,25.6,24.6,6.8,14.6,4.2,1.6,8.9,False
,Coast-South,Monterey Peninsula,Malik Ross,4,4,125.0,31.2,77.9,2.16,3.01,1.1,2.38,-2.18,4.56,0.167,15.2,13.7,4.5,5.8,1.8,0.4,7.2,False
,Coast-South,West Valley,Kosi Warren-House,3,5,14.0,4.7,7.0,3.18,3.57,5.04,2.35,0.7,1.65,0.019,8.5,7.6,4.3,12.8,0.0,0.0,0.0,False
,Bay Valley,Solano,Matthew Elliott,9,9,210.0,23.3,57.2,2.42,3.13,8.6,2.3,3.75,-1.45,0.27,26.9,26.4,1.4,4.6,0.5,0.9,1.6,False
,Big Eight,Diablo Valley,Michael Wood,2,2,40.0,20.0,50.1,3.64,3.22,6.45,2.3,-1.72,4.02,0.053,15.4,14.7,1.3,20.5,2.6,5.1,10.2,False
,WSC South,Bakersfield,Larry Atkerson,15,24,234.0,15.6,24.2,4.74,3.64,7.28,2.22,1.06,1.16,0.299,22.6,22.1,2.3,17.3,1.6,2.3,4.8,False
,Central Valley,Merced,Tyreon Payne,2,2,78.0,39.0,97.0,2.97,1.58,12.17,2.2,-2.67,4.87,0.099,27.1,30.7,6.1,11.5,2.7,0.0,5.4,False
,Coast-North,Las Positas,NayVeon Reed,1,1,5.0,5.0,12.5,3.33,2.98,-5.22,2.07,-10.68,12.75,0.006,0.0,0.0,10.7,0.0,0.0,0.0,10.7,False
,Inland Empire Athletic,Palo Verde,J.D. Carr,16,17,357.0,22.3,52.5,3.94,3.04,10.34,2.06,2.98,-0.92,0.442,22.5,21.1,2.5,8.2,0.7,1.3,1.3,False
,Bay Valley,Mendocino,Nathan Behr,4,4,110.0,27.5,68.2,5.0,3.42,7.77,2.05,0.72,1.34,0.135,16.8,16.2,2.5,18.3,0.5,2.0,2.5,False
,WSC South,Antelope Valley,Bryce Harris,1,24,6.0,6.0,0.6,3.75,2.79,9.32,2.05,-1.25,3.3,0.007,16.5,15.0,0.0,8.3,8.3,0.0,0.0,False
,Coast-North,Chabot,Malik Kaba,7,7,97.0,13.9,34.6,5.0,3.93,7.63,2.03,2.3,-0.27,0.119,26.6,24.4,0.6,18.3,1.1,6.1,5.5,False
,Coast-South,Cabrillo,Christian Quintero,1,2,5.0,5.0,6.1,2.29,2.96,6.82,2.03,2.83,-0.79,0.006,0.0,-0.3,20.3,20.3,0.0,0.0,0.0,False
,Big Eight,Sacramento City,Donte Irving,5,5,88.0,17.6,43.7,2.51,4.25,4.64,2.02,1.09,0.93,0.107,14.2,13.0,0.6,8.0,0.6,1.1,1.7,False
,WSC North,Allan Hancock,Ay-Keen Richardson,24,26,298.0,12.4,28.1,2.34,4.1,2.88,2.01,0.44,1.57,0.357,17.2,14.6,3.0,9.0,1.3,0.4,3.8,False
,WSC North,Moorpark,Chase Aronowitz,25,25,273.0,10.9,26.9,2.27,4.4,4.6,1.93,1.92,0.02,0.323,14.9,13.1,1.1,4.8,1.3,0.2,1.5,False
,Coast-South,San Jose,Chinedu Nwankwo,7,7,78.0,11.1,27.9,4.22,3.51,2.86,1.92,-2.06,3.98,0.093,12.6,12.2,1.5,16.3,0.7,0.0,3.7,False
,Inland Empire Athletic,Palo Verde,Manny Duany,12,17,45.0,3.8,6.6,3.63,3.71,10.2,1.92,0.88,1.04,0.054,22.9,21.3,5.7,6.9,3.4,1.1,5.7,False
,Coast-North,San Francisco,Antonio Pusateri,5,5,59.0,11.8,29.5,4.89,3.45,3.56,1.91,1.54,0.36,0.07,17.8,14.6,3.4,9.3,1.7,0.8,3.4,False
,Big Eight,Santa Rosa,Andrew Pengel,2,2,41.0,20.5,51.0,2.23,3.45,10.89,1.91,-2.8,4.71,0.049,21.9,23.6,0.0,8.2,5.5,0.0,0.0,False
,Coast-South,Gavilan,Cameron Saldana,3,3,80.0,26.7,66.8,1.97,2.89,10.51,1.87,5.91,-4.04,0.094,31.5,29.3,1.4,5.5,1.4,0.0,2.7,False
,WSC South,West LA,Ty Harris,19,28,162.0,8.5,14.0,3.22,4.08,2.93,1.84,0.23,1.6,0.183,13.0,11.6,0.3,7.2,1.0,0.7,2.6,False
,Coast-North,Foothill,Alex Perez,4,4,107.0,26.8,66.9,3.64,2.75,9.7,1.84,1.31,0.53,0.125,20.3,21.4,4.4,8.2,1.9,0.0,2.9,False
,Central Valley,Reedley,Kyriaun Davis,2,5,65.0,32.5,31.7,4.69,3.1,12.69,1.8,4.98,-3.18,0.073,38.9,39.1,0.8,20.3,0.8,0.8,5.9,False
,Inland Empire Athletic,Palo Verde,Jaylen Ayala,17,17,564.0,33.2,82.9,2.23,1.51,10.07,1.79,3.68,-1.89,0.652,26.1,24.3,5.6,4.4,2.4,0.0,3.9,False
,WSC North,Moorpark,Rocco Pompeo,21,25,219.0,10.4,21.6,2.15,4.25,4.4,1.74,-0.77,2.51,0.246,10.5,9.2,4.4,6.6,2.7,0.0,3.4,False
,WSC South,Canyons,Kaizz Maniego,2,23,18.0,9.0,1.9,3.31,3.13,10.53,1.74,2.6,-0.86,0.02,21.0,20.7,3.0,12.0,0.0,0.0,6.0,False
,Inland Empire Athletic,Palo Verde,Teren Smith,14,17,327.0,23.4,48.1,2.91,3.21,9.98,1.7,0.75,0.95,0.369,21.9,20.2,5.5,11.0,2.8,2.2,5.2,False
