conference,team,name,games,pos_class,pos_no_ht,height,p_pg,p_sg,p_sf,p_pf,p_c
Orange Empire Athletic,Santa Ana,Zeke Bennett,16,PG,PG,,87.7,8.6,3.4,0.1,0.2
Orange Empire Athletic,Santa Ana,Zeyu Shan,21,WF,WF,,0.1,0.9,55.1,42.7,1.2
Orange Empire Athletic,Santiago Canyon,Caleb Hong,9,CG,CG,,29.6,41.0,20.8,1.4,7.2
Orange Empire Athletic,Santiago Canyon,Chico Lopez,29,WG,WG,,8.5,37.5,33.7,3.7,16.7
Orange Empire Athletic,Santiago Canyon,Damien Parker,23,CG,CG,,39.5,55.5,4.9,0.1,0.1
Orange Empire Athletic,Santiago Canyon,Dane Kiefer,24,s-PG,s-PG,,74.0,23.2,2.3,0.0,0.4
Orange Empire Athletic,Santiago Canyon,Eli Arthurton,28,CG,CG,,45.7,47.6,6.4,0.1,0.1
Orange Empire Athletic,Santiago Canyon,Isaiah Arthurton,28,PG,PG,,86.2,13.4,0.4,0.0,0.0
Orange Empire Athletic,Santiago Canyon,Joey Longo,29,CG,CG,,35.5,63.8,0.5,0.0,0.2
Orange Empire Athletic,Santiago Canyon,Johnny Sun,10,s-PG,s-PG,,67.9,9.3,21.4,1.0,0.4
Orange Empire Athletic,Santiago Canyon,Kai Smith,29,WG,WG,,14.7,70.5,12.1,1.7,1.0
Orange Empire Athletic,Santiago Canyon,Marly Jaisel,15,WG,WG,,29.3,28.6,34.0,2.4,5.7
Orange Empire Athletic,Santiago Canyon,Tony Colley,29,WG,WG,,11.6,63.9,7.7,3.6,13.3
Orange Empire Athletic,Santiago Canyon,Trevor Manning,29,CG,CG,,26.4,58.7,13.2,0.8,0.9
Pacific Coast Athletic,Cuyamaca,AZ Simpson,14,WG,WG,,19.9,37.9,18.9,13.0,10.4
Pacific Coast Athletic,Cuyamaca,David Brinkman,26,CG,CG,,45.0,5.2,39.0,9.5,1.4
Pacific Coast Athletic,Cuyamaca,Jamier Sykes,25,WG,WG,,17.0,49.0,11.3,3.5,19.1
Pacific Coast Athletic,Cuyamaca,Jonathan Duley,23,CG,CG,,20.8,76.0,1.7,0.2,1.3
Pacific Coast Athletic,Cuyamaca,Jordan Whitfield,15,WG,WG,,15.5,10.3,56.2,10.2,7.8
Pacific Coast Athletic,Cuyamaca,Jose Orduno Grageda,27,S-PF,S-PF,,0.6,1.2,28.1,55.6,14.6
Pacific Coast Athletic,Cuyamaca,Kai Long,23,WG,WG,,31.3,23.7,36.5,4.0,4.5
Pacific Coast Athletic,Cuyamaca,Nico Cervantes,27,s-PG,s-PG,,68.3,28.9,2.0,0.2,0.6
Pacific Coast Athletic,Cuyamaca,Patrick Brinkman,17,C,C,,0.0,0.0,0.0,0.0,100.0
Pacific Coast Athletic,Cuyamaca,Sergio Franso,27,PF/C,PF/C,,1.8,9.4,14.2,38.9,35.8
Pacific Coast Athletic,Cuyamaca,Xavier Rubio,27,CG,CG,,37.7,61.5,0.4,0.3,0.2
Pacific Coast Athletic,Grossmont,Abdulhakim Gaddah,15,WF,WF,,6.0,2.8,74.1,15.4,1.7
Pacific Coast Athletic,Grossmont,Amari Leflore,26,CG,CG,,46.2,53.1,0.7,0.0,0.1
Pacific Coast Athletic,Grossmont,Brandon Tully,26,CG,CG,,37.6,49.9,9.6,0.6,2.3
Pacific Coast Athletic,Grossmont,Christian Boykins,15,WF,WF,,0.8,1.2,62.4,33.7,1.8
Pacific Coast Athletic,Grossmont,Diego Sanchez,25,s-PG,s-PG,,65.5,34.1,0.3,0.0,0.1
Pacific Coast Athletic,Grossmont,Elijah Williams,26,WG,WG,,23.2,47.3,21.7,3.3,4.4
Pacific Coast Athletic,Grossmont,Micah Odell,23,WF,WF,,0.4,1.1,53.9,44.1,0.5
Pacific Coast Athletic,Grossmont,Omarion Bellamy,23,s-PG,s-PG,,52.3,8.4,36.4,2.4,0.5
Pacific Coast Athletic,Grossmont,Samuel Bessey,22,CG,CG,,43.5,30.0,22.5,0.6,3.4
Pacific Coast Athletic,Grossmont,Sebastian Vann,24,WF,WF,,0.7,1.4,50.1,45.6,2.2
Pacific Coast Athletic,Grossmont,Thomas Metcalf,11,WF,WF,,0.5,1.4,73.8,23.1,1.1
Pacific Coast Athletic,Grossmont,Tobey Malpass,25,S-PF,S-PF,,0.1,0.4,42.0,55.4,2.0
Pacific Coast Athletic,Grossmont,Tony Sanchez,25,CG,CG,,38.7,48.8,10.2,0.3,1.9
Pacific Coast Athletic,Grossmont,Tre Edmond,26,WG,WG,,21.5,42.5,21.3,7.2,7.5
Pacific Coast Athletic,Grossmont,Tyrone Lester,26,WG,WG,,16.9,49.5,14.6,16.6,2.4
Pacific Coast Athletic,Grossmont,Ujasiri McDonald,13,s-PG,s-PG,,51.3,41.7,5.4,0.3,1.2
Pacific Coast Athletic,Imperial Valley,Arturo Tabarez,25,s-PG,s-PG,,69.1,21.9,8.2,0.2,0.6
Pacific Coast Athletic,Imperial Valley,Issac Vargas,26,WG,WG,,17.9,23.5,42.1,14.6,1.9
Pacific Coast Athletic,Imperial Valley,Jacob Vargas,26,CG,CG,,27.3,68.8,3.5,0.2,0.1
Pacific Coast Athletic,Imperial Valley,Justice Augustine,22,WF,WF,,3.3,13.6,63.2,16.2,3.7
Pacific Coast Athletic,Imperial Valley,Landon Blasidel,25,s-PG,s-PG,,72.8,25.2,2.0,0.0,0.1
Pacific Coast Athletic,Imperial Valley,Leonel Castillo,23,PG,PG,,99.8,0.1,0.1,0.0,0.0
Pacific Coast Athletic,Imperial Valley,Lorenzo Vasquez,20,PG,PG,,94.6,0.9,4.3,0.3,0.0
Pacific Coast Athletic,Imperial Valley,Ramon Munoz,24,CG,CG,,48.4,39.5,11.3,0.3,0.6
Pacific Coast Athletic,Imperial Valley,Rayvon Johnson,9,WG,WG,,9.0,17.8,61.6,10.3,1.3
Pacific Coast Athletic,Imperial Valley,Tahj Comeaux,27,PF/C,PF/C,,0.2,3.8,17.7,37.9,40.4
Pacific Coast Athletic,Imperial Valley,Taieem Comeaux,26,PF/C,PF/C,,0.5,29.7,14.8,24.2,30.8
Pacific Coast Athletic,Imperial Valley,Teja Breedlove,27,CG,CG,,43.8,50.2,5.5,0.1,0.4
Pacific Coast Athletic,MiraCosta,DaVaughn McCrumb,28,s-PG,s-PG,,73.7,25.6,0.5,0.0,0.1
Pacific Coast Athletic,MiraCosta,Donavan Freeman,22,CG,CG,,23.2,69.5,4.8,0.3,2.2
Pacific Coast Athletic,MiraCosta,Dylan Cabs,29,PF/C,PF/C,,10.7,27.1,7.3,8.4,46.5
Pacific Coast Athletic,MiraCosta,JC Campbell,26,s-PG,s-PG,,70.7,28.2,0.8,0.1,0.2
Pacific Coast Athletic,MiraCosta,Jalen Zeno,29,WG,WG,,10.0,30.2,30.4,9.1,20.3
Pacific Coast Athletic,MiraCosta,John Hapgood,15,WG,WG,,23.9,38.5,25.4,6.5,5.7
Pacific Coast Athletic,MiraCosta,Kai Burdick,29,PF/C,PF/C,,0.0,0.0,0.2,26.2,73.6
Pacific Coast Athletic,MiraCosta,Kobe Smith,29,WG,WG,,7.9,49.3,17.5,15.4,9.9
Pacific Coast Athletic,MiraCosta,Mason Bowers,25,CG,CG,,39.9,51.2,6.3,0.3,2.2
Pacific Coast Athletic,MiraCosta,Rami Anglo,20,s-PG,s-PG,,54.9,32.7,10.6,0.3,1.4
Pacific Coast Athletic,MiraCosta,Ty Cox,22,CG,CG,,44.0,44.9,8.0,0.4,2.7
Pacific Coast Athletic,Palomar,Beni Mokili,26,s-PG,s-PG,,75.7,23.2,1.0,0.0,0.1
Pacific Coast Athletic,Palomar,Brandon Andrews,19,CG,CG,,29.5,58.5,11.8,0.1,0.1
Pacific Coast Athletic,Palomar,Collin Grant,10,s-PG,s-PG,,73.6,15.9,9.6,0.8,0.1
Pacific Coast Athletic,Palomar,Derek Clos,11,PG,PG,,99.4,0.5,0.2,0.0,0.0
Pacific Coast Athletic,Palomar,Jaden Mathis,27,CG,CG,,38.9,57.5,2.6,0.1,0.9
Pacific Coast Athletic,Palomar,Jason Ezeadiugwu,28,CG,CG,,38.2,58.6,3.0,0.0,0.1
Pacific Coast Athletic,Palomar,Joseph Ogbebor,23,WG,WG,,9.4,43.7,37.0,2.0,8.0
Pacific Coast Athletic,Palomar,Kryztian Walton,28,PF/C,PF/C,,0.0,0.0,3.8,95.6,0.7
Pacific Coast Athletic,Palomar,Life Wade,24,WF,WF,,0.1,0.4,50.2,46.6,2.7
Pacific Coast Athletic,Palomar,Michael Clark Jr.,11,CG,CG,,36.4,37.7,18.8,1.1,6.1
Pacific Coast Athletic,Palomar,Spivey Word,28,CG,CG,,16.1,82.3,1.5,0.1,0.0
Pacific Coast Athletic,Palomar,Thomas Marcus,15,CG,CG,,11.7,86.7,1.1,0.1,0.3
Pacific Coast Athletic,Palomar,Tore-Andre Gray,16,s-PG,s-PG,,65.2,32.2,2.1,0.1,0.4
Pacific Coast Athletic,San Diego City,Al Green,31,CG,CG,,23.5,76.0,0.4,0.0,0.0
Pacific Coast Athletic,San Diego City,Alex Crawford,30,PF/C,PF/C,,0.3,8.8,6.3,15.4,69.2
Pacific Coast Athletic,San Diego City,Denis Kamburov,25,WG,WG,,29.6,33.0,32.3,1.2,4.0
Pacific Coast Athletic,San Diego City,Dexter Stratton,31,WF,WF,,0.6,4.3,67.4,22.9,4.8
Pacific Coast Athletic,San Diego City,Dillon Cubit,30,WF,WF,,0.9,8.7,53.3,8.9,28.2
Pacific Coast Athletic,San Diego City,KJay Bradley,31,s-PG,s-PG,,52.3,47.7,0.0,0.0,0.0
Pacific Coast Athletic,San Diego City,Keavie Love,31,CG,CG,,30.9,63.4,5.4,0.2,0.1
Pacific Coast Athletic,San Diego City,Kenny Gonzalez,29,s-PG,s-PG,,79.3,20.0,0.7,0.0,0.0
Pacific Coast Athletic,San Diego City,Kevin Moore,29,CG,CG,,46.1,52.1,1.6,0.0,0.1
Pacific Coast Athletic,San Diego City,Logan Huston,7,PG,PG,,99.9,0.0,0.0,0.0,0.0
Pacific Coast Athletic,San Diego City,Nick Strecker,14,CG,CG,,49.7,39.2,7.6,0.4,3.0
Pacific Coast Athletic,San Diego City,Sean Calloway,16,CG,CG,,35.0,40.9,22.1,0.8,1.2
Pacific Coast Athletic,San Diego Mesa,Chanel Mballa,27,PF/C,PF/C,,0.0,0.1,8.9,81.5,9.5
Pacific Coast Athletic,San Diego Mesa,Elijah Thomas,26,CG,CG,,21.5,61.4,14.9,0.6,1.6
Pacific Coast Athletic,San Diego Mesa,Hangasu Noor,28,WG,WG,,11.2,46.7,32.0,4.8,5.3
Pacific Coast Athletic,San Diego Mesa,Isaiah Baker,28,WG,WG,,8.8,68.7,10.1,3.5,8.9
Pacific Coast Athletic,San Diego Mesa,Luciano Casini,28,WG,WG,,12.3,14.6,62.1,5.3,5.8
Pacific Coast Athletic,San Diego Mesa,Michael Baingana,22,WG,WG,,9.2,40.9,24.7,0.9,24.3
Pacific Coast Athletic,San Diego Mesa,Mikeal Pink,21,CG,CG,,34.4,53.0,11.9,0.2,0.6
Pacific Coast Athletic,San Diego Mesa,Nick Hadge,25,CG,CG,,32.5,29.8,31.2,2.6,3.9
Pacific Coast Athletic,San Diego Mesa,Quajon Young,24,CG,CG,,40.0,48.8,9.4,0.4,1.4
Pacific Coast Athletic,San Diego Mesa,Sevea Blackburn,21,WF,WF,,1.1,3.2,75.2,18.7,1.9
Pacific Coast Athletic,San Diego Mesa,Spencer Hall,18,s-PG,s-PG,,58.0,36.6,4.4,0.1,0.8
Pacific Coast Athletic,San Diego Mesa,Steve Stinson,25,CG,CG,,23.5,72.6,3.9,0.0,0.0
Pacific Coast Athletic,San Diego Mesa,Tino Mededovic,26,s-PG,s-PG,,71.8,18.4,8.5,0.2,1.1
Pacific Coast Athletic,San Diego Miramar,Alex Tran,18,s-PG,s-PG,,72.7,23.6,3.4,0.0,0.3
Pacific Coast Athletic,San Diego Miramar,Bol Chuol,23,WG,WG,,12.8,25.3,49.8,2.4,9.7
Pacific Coast Athletic,San Diego Miramar,Charlie Gehler,28,WG,WG,,7.5,82.0,5.3,0.1,5.0
Pacific Coast Athletic,San Diego Miramar,David Angulo,11,CG,CG,,40.4,34.9,19.8,0.6,4.4
Pacific Coast Athletic,San Diego Miramar,Elijah Randall,29,CG,CG,,33.2,41.2,22.8,0.7,2.2
Pacific Coast Athletic,San Diego Miramar,Gaebreal Perry,28,CG,CG,,23.6,55.2,20.6,0.2,0.5
Pacific Coast Athletic,San Diego Miramar,Jett Wilson,7,CG,CG,,22.9,58.2,15.6,0.1,3.2
Pacific Coast Athletic,San Diego Miramar,Malik Homayed,28,WF,WF,,0.1,0.3,53.3,45.6,0.8
Pacific Coast Athletic,San Diego Miramar,Markees Williams,29,CG,CG,,37.4,58.2,3.8,0.1,0.4
Pacific Coast Athletic,San Diego Miramar,Mike Batchelor,29,CG,CG,,33.7,60.8,4.7,0.1,0.6
Pacific Coast Athletic,San Diego Miramar,Phal Chuol,12,CG,CG,,37.3,35.2,25.7,0.6,1.2
Pacific Coast Athletic,San Diego Miramar,Prince Adjei,29,S-PF,S-PF,,0.1,0.6,32.2,57.3,9.8
Pacific Coast Athletic,San Diego Miramar,Robert Ligayon,26,s-PG,s-PG,,62.4,23.6,13.5,0.2,0.4
Pacific Coast Athletic,San Diego Miramar,Takoma Rosario,20,PG,PG,,99.9,0.1,0.0,0.0,0.0
Pacific Coast Athletic,Southwestern,Ayden Lockett,28,CG,CG,,42.8,54.4,2.5,0.2,0.1
Pacific Coast Athletic,Southwestern,Baron Noble,19,CG,CG,,37.9,42.5,15.0,0.7,3.9
Pacific Coast Athletic,Southwestern,David Lowe,12,WF,WF,,1.4,1.8,61.3,34.3,1.2
Pacific Coast Athletic,Southwestern,Demond Johnson,27,WG,WG,,17.0,37.6,38.0,3.9,3.5
Pacific Coast Athletic,Southwestern,Derrien Carter-Hollinger,28,WG,WG,,16.2,41.9,31.5,2.2,8.2
Pacific Coast Athletic,Southwestern,Devin Dunn,23,PF/C,PF/C,,0.2,1.0,9.5,87.8,1.6
Pacific Coast Athletic,Southwestern,Diego Munoz,28,CG,CG,,39.2,41.8,14.1,0.8,4.1
Pacific Coast Athletic,Southwestern,Jartavious Jackson,27,WG,WG,,13.8,34.5,25.3,19.4,7.0
Pacific Coast Athletic,Southwestern,Jayden Barnett,23,s-PG,s-PG,,77.2,16.1,6.3,0.3,0.1
Pacific Coast Athletic,Southwestern,Jaylen Bandy,28,s-PG,s-PG,,57.0,37.2,5.7,0.1,0.1
Pacific Coast Athletic,Southwestern,Julian Soares,25,WG,WG,,23.4,6.8,44.6,24.0,1.2
Pacific Coast Athletic,Southwestern,Kaleb Wilson,27,C,C,,0.0,0.0,0.0,0.1,99.9
Pacific Coast Athletic,Southwestern,Kevin Davis,14,S-PF,S-PF,,0.7,6.8,16.0,61.5,15.1
Pacific Coast Athletic,Southwestern,Nicolas Ortega,19,PF/C,PF/C,,0.0,0.1,12.1,86.2,1.6
Pacific Coast Athletic,Southwestern,Quinten Vella,28,CG,CG,,28.9,65.4,5.3,0.3,0.1
Pacific Coast Athletic,Southwestern,Tai Jones,16,S-PF,S-PF,,0.6,0.4,45.6,52.7,0.6
South Coast-North,East Los Angeles,Baker Beal,27,WG,WG,,5.3,17.9,60.0,5.8,11.0
South Coast-North,East Los Angeles,Brandon WIlson,25,WF,WF,,1.9,12.3,33.8,32.3,19.7
South Coast-North,East Los Angeles,Daniel Michelini-Jackson,24,CG,CG,,19.5,73.7,6.3,0.3,0.2
South Coast-North,East Los Angeles,Deshaun Ortiz,5,PG,PG,,95.0,5.0,0.0,0.0,0.0
South Coast-North,East Los Angeles,Dylan Godfrey,29,PF/C,PF/C,,2.4,17.5,26.9,19.1,34.0
South Coast-North,East Los Angeles,Eli Cofield,11,WF,WF,,1.1,3.6,64.3,29.4,1.7
South Coast-North,East Los Angeles,Esteban Mann,24,S-PF,S-PF,,0.2,0.7,31.6,66.8,0.8
South Coast-North,East Los Angeles,Gregory Melvin,29,WG,WG,,5.9,41.9,20.2,18.8,13.2
South Coast-North,East Los Angeles,Hassan Hughey,29,PG,PG,,99.6,0.4,0.0,0.0,0.0
South Coast-North,East Los Angeles,Jalai Okeith,29,CG,CG,,42.5,52.9,3.8,0.2,0.6
South Coast-North,East Los Angeles,Javion Langston,29,WG,WG,,13.0,36.0,36.5,8.1,6.4
South Coast-North,East Los Angeles,Jeremiah Calhoun,16,s-PG,s-PG,,57.7,36.2,5.0,0.1,1.0
South Coast-North,East Los Angeles,Kamren Williams,21,PG,PG,,92.0,7.3,0.7,0.0,0.0
South Coast-North,East Los Angeles,Ryan Ellis,8,WG,WG,,13.9,11.1,59.7,8.9,6.4
South Coast-North,East Los Angeles,Seydi Thiombaine,26,WG,WG,,21.2,39.1,32.9,3.4,3.4
South Coast-North,East Los Angeles,Shemar Morrow,27,CG,CG,,36.4,52.3,10.9,0.2,0.2
South Coast-North,LA Trade Tech,Cravon Thompson,14,WG,WG,,9.0,10.2,64.0,13.1,3.7
South Coast-North,LA Trade Tech,Devon Jainlett,23,WG,WG,,7.6,83.8,4.6,0.5,3.4
South Coast-North,LA Trade Tech,Jabrill Jackson,27,CG,CG,,49.8,48.8,1.0,0.2,0.1
South Coast-North,LA Trade Tech,Jayden Brown,23,s-PG,s-PG,,73.2,25.8,1.0,0.0,0.0
South Coast-North,LA Trade Tech,Jerome Smith,29,s-PG,s-PG,,67.6,30.0,2.3,0.0,0.1
South Coast-North,LA Trade Tech,Jessiah Pierre-Johnson,28,WG,WG,,23.9,50.3,19.6,4.1,2.1
South Coast-North,LA Trade Tech,Johnthan Fields,27,CG,CG,,25.6,72.8,1.3,0.1,0.2
South Coast-North,LA Trade Tech,Joshua Abrams,28,S-PF,S-PF,,0.2,1.3,34.1,61.6,2.9
South Coast-North,LA Trade Tech,Omari Ferguson,29,CG,CG,,18.4,75.8,3.4,1.7,0.6
South Coast-North,LA Trade Tech,Romero Hutchinson,20,CG,CG,,48.6,51.0,0.3,0.0,0.1
South Coast-North,LA Trade Tech,Ronnie Davis,27,WG,WG,,12.8,58.7,18.9,2.3,7.4
South Coast-North,LA Trade Tech,Yahoveh Edwards,15,S-PF,S-PF,,0.1,0.7,44.9,51.5,2.7
South Coast-North,LA Trade Tech,Yaniv Silvera,21,s-PG,s-PG,,58.2,39.4,1.8,0.0,0.5
South Coast-North,Los Angeles City,Alan Duarte,21,WF,WF,,0.5,1.6,53.0,42.3,2.5
South Coast-North,Los Angeles City,Bryce Townsend,25,s-PG,s-PG,,65.9,27.8,5.9,0.1,0.3
South Coast-North,Los Angeles City,Caleb Shepherd,27,CG,CG,,29.0,67.2,2.7,0.9,0.3
South Coast-North,Los Angeles City,Chasen Stewart,28,WG,WG,,4.1,33.1,38.2,9.7,14.9
South Coast-North,Los Angeles City,Devynn Higgins,14,WF,WF,,0.7,1.2,65.4,31.1,1.6
South Coast-North,Los Angeles City,Donovan Harris,25,WF,WF,,0.1,0.4,58.7,39.6,1.3
South Coast-North,Los Angeles City,Eli Westcott,28,CG,CG,,46.6,29.7,22.5,0.4,0.9
South Coast-North,Los Angeles City,Leroy Perry,22,s-PG,s-PG,,56.3,34.8,8.3,0.2,0.3
South Coast-North,Los Angeles City,Luke Olmstead,28,CG,CG,,13.4,82.4,3.5,0.1,0.6
South Coast-North,Los Angeles City,Makael Reynolds,25,CG,CG,,45.4,50.6,3.9,0.0,0.1
South Coast-North,Los Angeles City,Mark Smith,25,WG,WG,,24.2,23.9,46.4,4.0,1.4
South Coast-North,Mt. San Antonio,Braeden Zemetra,10,WF,WF,,9.0,5.2,57.3,27.1,1.4
South Coast-North,Mt. San Antonio,CJ Fisher,28,WG,WG,,7.5,62.7,17.6,8.8,3.4
South Coast-North,Mt. San Antonio,Dante Victor,27,CG,CG,,34.7,48.0,14.9,0.7,1.8
South Coast-North,Mt. San Antonio,Elijah Cirilo,28,CG,CG,,42.7,44.5,12.1,0.2,0.5
South Coast-North,Mt. San Antonio,Ernest Love,29,CG,CG,,39.2,49.3,11.0,0.2,0.3
South Coast-North,Mt. San Antonio,Jalen Lattimore,6,s-PG,s-PG,,65.3,23.6,8.9,0.0,2.1
South Coast-North,Mt. San Antonio,Jerimiyah Smith,29,WG,WG,,7.8,43.7,43.9,3.9,0.7
South Coast-North,Mt. San Antonio,Joel Gado,17,WG,WG,,11.1,50.8,28.1,0.7,9.3
South Coast-North,Mt. San Antonio,Jon McCullough,26,CG,CG,,46.9,48.9,4.1,0.0,0.1
South Coast-North,Mt. San Antonio,Marvel Chambers,10,WG,WG,,25.1,32.6,26.2,14.5,1.5
South Coast-North,Mt. San Antonio,Micah Myricks,17,WG,WG,,33.0,1.1,61.9,4.0,0.0
South Coast-North,Mt. San Antonio,Michael Ejumeta,27,PF/C,PF/C,,0.0,0.0,9.4,79.7,10.8
South Coast-North,Mt. San Antonio,Mikah Gardner,27,WG,WG,,11.8,74.4,7.9,0.4,5.5
South Coast-North,Mt. San Antonio,Nick Hopkins,27,PF/C,PF/C,,0.1,1.4,6.9,90.5,1.1
South Coast-North,Pasadena City,Barry Knight,28,CG,CG,,29.9,62.2,6.0,0.3,1.6
South Coast-North,Pasadena City,Brad'n Archer,9,s-PG,s-PG,,67.0,24.3,7.1,0.1,1.5
South Coast-North,Pasadena City,Deen Abdur-Rahmann,30,CG,CG,,15.4,78.3,4.3,0.7,1.2
South Coast-North,Pasadena City,Dylan Swillis,29,PF/C,PF/C,,0.5,7.3,4.5,72.5,15.2
South Coast-North,Pasadena City,Jalen Vazquez,30,s-PG,s-PG,,82.6,17.3,0.1,0.0,0.0
South Coast-North,Pasadena City,Jalyn White,29,WG,WG,,29.7,25.3,41.5,1.9,1.6
South Coast-North,Pasadena City,John Parmeter-Zapata,21,S-PF,S-PF,,0.1,0.2,45.1,54.0,0.5
South Coast-North,Pasadena City,Kaiden Fine,27,CG,CG,,40.8,33.6,20.1,2.1,3.4
South Coast-North,Pasadena City,Micah Jernigan,14,PG,PG,,93.7,5.9,0.3,0.0,0.0
South Coast-North,Pasadena City,Myles Watkins,30,CG,CG,,10.8,84.7,3.1,0.4,1.0
South Coast-North,Pasadena City,Shant Chenorhavorian,30,s-PG,s-PG,,58.4,41.5,0.1,0.0,0.0
South Coast-North,Pasadena City,TiJuan Lumpkin,8,S-PF,S-PF,,0.1,0.2,27.9,70.9,1.0
South Coast-North,Rio Hondo,Bryant Handley,26,S-PF,S-PF,,0.1,0.9,25.2,72.5,1.2
South Coast-North,Rio Hondo,Bryen Williams,26,S-PF,S-PF,,0.1,0.6,27.6,66.8,5.0
South Coast-North,Rio Hondo,Colby Evans,6,CG,CG,,45.0,54.3,0.7,0.0,0.0
South Coast-North,Rio Hondo,Dejon Brown,28,WG,WG,,16.2,59.1,21.7,1.0,2.0
South Coast-North,Rio Hondo,Earnest Henderson,6,PG,PG,,98.1,0.3,1.6,0.1,0.0
South Coast-North,Rio Hondo,Isaiah Rouss,17,PG,PG,,98.0,1.8,0.2,0.0,0.0
South Coast-North,Rio Hondo,James Barker,24,CG,CG,,32.9,63.4,3.0,0.3,0.3
South Coast-North,Rio Hondo,Kenny Hunt,27,WG,WG,,32.9,23.8,34.2,8.9,0.2
South Coast-North,Rio Hondo,Marcus Middleton,13,WG,WG,,13.5,53.0,14.0,13.8,5.7
South Coast-North,Rio Hondo,Mike Bilal,25,CG,CG,,11.3,87.8,0.6,0.2,0.0
South Coast-North,Rio Hondo,Patrick Kongpol,26,WG,WG,,8.7,34.6,53.1,1.3,2.3
South Coast-North,Rio Hondo,Pierre Daire,27,WF,WF,,1.5,8.4,49.4,31.3,9.4
South Coast-North,Rio Hondo,Porter Eason,20,S-PF,S-PF,,0.2,0.9,38.3,55.0,5.6
South Coast-North,Rio Hondo,Rory Hare,20,s-PG,s-PG,,59.8,21.7,17.1,0.5,1.0
South Coast-South,Cerritos,Cameron McCoy,30,PF/C,PF/C,,0.0,0.5,9.6,87.3,2.6
South Coast-South,Cerritos,Darron Henry,29,s-PG,s-PG,,69.6,29.8,0.6,0.0,0.0
South Coast-South,Cerritos,Dillon Botts,30,CG,CG,,26.7,62.1,8.5,1.9,0.8
South Coast-South,Cerritos,Eric Clark,29,WF,WF,,2.5,16.3,59.7,18.1,3.4
South Coast-South,Cerritos,Everett May,26,CG,CG,,18.1,69.5,8.3,0.3,3.8
South Coast-South,Cerritos,Gavin Carothers,17,S-PF,S-PF,,0.1,0.5,44.9,53.0,1.4
South Coast-South,Cerritos,JeeDyn Lundy,24,WF,WF,,0.3,0.9,51.4,44.9,2.4
South Coast-South,Cerritos,Jonah Levels,8,S-PF,S-PF,,0.0,0.2,21.4,74.9,3.4
South Coast-South,Cerritos,Jordun Willard,28,WF,WF,,5.9,19.2,34.0,9.3,31.6
South Coast-South,Cerritos,Marcel Hayes,29,WG,WG,,10.2,32.2,45.2,5.6,6.7
South Coast-South,Cerritos,Miles Ceballos,30,CG,CG,,46.1,42.2,10.8,0.1,0.7
South Coast-South,Cerritos,Taeo Thomas,27,WG,WG,,15.4,67.6,12.7,1.9,2.4
South Coast-South,Compton,Cameron Cruise,19,s-PG,s-PG,,52.8,29.1,15.2,0.4,2.3
South Coast-South,Compton,Damajay Washington,25,WG,WG,,5.0,24.2,63.6,4.2,3.0
South Coast-South,Compton,Eddie Spencer,25,CG,CG,,33.0,56.5,8.3,0.3,1.9
South Coast-South,Compton,Erik Garcia,26,s-PG,s-PG,,84.3,14.7,1.0,0.0,0.0
South Coast-South,Compton,Jacob Oros,25,PG,PG,,87.1,11.0,1.8,0.0,0.2
South Coast-South,Compton,Jake TenBerge,26,WF,WF,,4.4,20.7,36.7,20.3,17.8
South Coast-South,Compton,Jamerion Fouce,6,WG,WG,,10.0,56.6,29.9,1.8,1.8
South Coast-South,Compton,Jayden Williams,26,WF,WF,,2.9,6.2,75.4,14.6,0.9
South Coast-South,Compton,Jontue Cooper,27,CG,CG,,21.0,70.3,7.8,0.6,0.3
South Coast-South,Compton,Jordan English,26,WG,WG,,7.8,25.4,44.8,13.8,8.1
South Coast-South,Compton,Malvin Payero,25,s-PG,s-PG,,53.7,45.3,0.9,0.0,0.0
South Coast-South,Compton,Todd Evans,19,WG,WG,,12.1,26.9,39.9,10.0,11.1
South Coast-South,Compton,Tynnell Powell,24,WF,WF,,0.7,1.5,66.8,30.1,0.9
South Coast-South,El Camino,Aaron Cortes,26,WF,WF,,0.7,5.8,51.4,28.0,14.1
South Coast-South,El Camino,Billy Ray Barnes III,28,S-PF,S-PF,,4.3,30.2,20.1,32.7,12.7
South Coast-South,El Camino,Chase Williams,26,CG,CG,,34.1,46.2,14.9,3.8,1.0
South Coast-South,El Camino,Christopher Becerra,21,WG,WG,,17.6,6.0,63.1,12.3,1.0
South Coast-South,El Camino,Gavin Butterfield,15,s-PG,s-PG,,71.7,24.3,3.1,0.0,0.9
South Coast-South,El Camino,Jedaiah Mortimer,27,CG,CG,,36.1,43.0,19.2,1.6,0.1
South Coast-South,El Camino,Jonathan Leon,7,s-PG,s-PG,,72.6,20.5,5.8,0.1,1.1
South Coast-South,El Camino,Logan Kingston,10,S-PF,S-PF,,0.1,0.5,48.7,49.9,0.8
South Coast-South,El Camino,Miguel Javier,28,s-PG,s-PG,,67.8,29.3,2.5,0.0,0.4
South Coast-South,El Camino,Ryan Hirabayashi,25,s-PG,s-PG,,75.3,14.6,9.8,0.1,0.1
South Coast-South,El Camino,Shamar Carter,27,CG,CG,,10.4,87.4,1.6,0.2,0.4
South Coast-South,El Camino,Stefan Brakels,17,S-PF,S-PF,,0.1,0.3,29.6,64.9,5.1
South Coast-South,El Camino,Vaitai Tuione,28,WF,WF,,1.4,10.9,64.5,19.8,3.4
