conference,team,name,games,pos_class,pos_no_ht,height,p_pg,p_sg,p_sf,p_pf,p_c
Orange Empire Athletic,Santa Ana,Muadh Abdul Hakim,15,S-PF,S-PF,,0.2,0.5,48.2,49.8,1.3
Orange Empire Athletic,Santa Ana,Nick D'Amato,28,PG,PG,,85.6,12.4,1.9,0.0,0.0
Orange Empire Athletic,Santa Ana,Ramon Lopez,28,CG,CG,,43.3,55.8,0.8,0.0,0.0
Orange Empire Athletic,Santa Ana,Ronald Ellison,28,WG,WG,,4.1,24.5,43.7,20.8,6.8
Orange Empire Athletic,Santa Ana,Sean Githens,28,CG,CG,,35.4,47.1,16.4,0.2,0.9
Orange Empire Athletic,Santa Ana,Silas Xia,10,WF,WF,,3.6,4.7,57.9,30.8,3.0
Orange Empire Athletic,Santa Ana,Teran Massengil,12,WF,WF,,0.4,2.1,56.7,37.3,3.5
Orange Empire Athletic,Santiago Canyon,A.J. Garrity,30,CG,CG,,42.0,55.8,2.1,0.0,0.0
Orange Empire Athletic,Santiago Canyon,Antoine Jenkins,30,CG,CG,,33.7,66.0,0.3,0.0,0.1
Orange Empire Athletic,Santiago Canyon,Brandon Green,16,WG,WG,,14.2,29.4,39.8,8.2,8.3
Orange Empire Athletic,Santiago Canyon,David Agba,30,WG,WG,,10.1,65.3,16.9,5.7,2.1
Orange Empire Athletic,Santiago Canyon,Don Schaal,22,WF,WF,,3.1,2.9,69.1,21.6,3.4
Orange Empire Athletic,Santiago Canyon,Garrett Poling,15,PG,PG,,100.0,0.0,0.0,0.0,0.0
Orange Empire Athletic,Santiago Canyon,Kevin Dobson,26,s-PG,s-PG,,80.9,17.2,1.8,0.0,0.1
Orange Empire Athletic,Santiago Canyon,Lucas Holden,30,CG,CG,,29.9,52.2,15.8,0.2,1.8
Orange Empire Athletic,Santiago Canyon,Paul Vilela,30,s-PG,s-PG,,75.2,24.7,0.0,0.0,0.0
Orange Empire Athletic,Santiago Canyon,Paulo Araujo,29,s-PG,s-PG,,50.9,47.2,1.2,0.0,0.7
Orange Empire Athletic,Santiago Canyon,Randall Walker,24,CG,CG,,37.3,35.9,21.7,1.5,3.6
Orange Empire Athletic,Santiago Canyon,Rylan Davis,5,s-PG,s-PG,,63.1,17.3,18.3,1.1,0.3
Orange Empire Athletic,Santiago Canyon,Troy Kihm,15,CG,CG,,40.2,40.4,12.1,0.6,6.7
Orange Empire Athletic,Santiago Canyon,Tyler Goodlow,13,s-PG,s-PG,,52.5,42.8,4.7,0.0,0.0
Pacific Coast Athletic,Cuyamaca,Atticus Jordan,15,CG,CG,,34.2,46.3,11.8,1.4,6.3
Pacific Coast Athletic,Cuyamaca,Chris Stanek,28,CG,CG,,29.8,59.6,5.4,0.3,4.9
Pacific Coast Athletic,Cuyamaca,Devin Hilliard,7,PF/C,PF/C,,12.9,18.5,1.4,1.1,66.1
Pacific Coast Athletic,Cuyamaca,Diar Sadiq,5,WG,WG,,27.0,39.3,21.5,3.5,8.8
Pacific Coast Athletic,Cuyamaca,Elijah Albrektsen,28,PF/C,PF/C,,22.0,23.7,12.9,0.9,40.5
Pacific Coast Athletic,Cuyamaca,Milan Porter,28,S-PF,S-PF,,4.0,14.3,26.4,29.1,26.3
Pacific Coast Athletic,Cuyamaca,Moses Smith,28,PF/C,PF/C,,1.4,11.6,2.6,1.4,83.0
Pacific Coast Athletic,Cuyamaca,Nate Sherrod,26,WF,WF,,12.1,12.5,41.5,10.2,23.7
Pacific Coast Athletic,Cuyamaca,Ray King,27,CG,CG,,25.4,69.8,1.8,0.3,2.6
Pacific Coast Athletic,Cuyamaca,Ryan Flowers,7,WG,WG,,27.6,31.5,33.5,2.6,4.9
Pacific Coast Athletic,Cuyamaca,Xsavier Smith,24,PF/C,PF/C,,1.8,1.7,16.1,47.7,32.7
Pacific Coast Athletic,Cuyamaca,Xzavier Burton,12,PG,PG,,86.0,11.9,1.9,0.1,0.1
Pacific Coast Athletic,Grossmont,Alex Torres,26,CG,CG,,47.1,45.1,6.3,0.2,1.3
Pacific Coast Athletic,Grossmont,Anthony Vazquez,11,s-PG,s-PG,,56.6,37.9,4.4,0.1,1.0
Pacific Coast Athletic,Grossmont,Flagg Guo,25,PG,PG,,94.9,4.5,0.6,0.0,0.0
Pacific Coast Athletic,Grossmont,Jabbar Wade,28,WG,WG,,15.4,43.5,37.6,2.5,1.0
Pacific Coast Athletic,Grossmont,Jamal Johnson,26,PF/C,PF/C,,0.3,3.6,13.1,30.3,52.8
Pacific Coast Athletic,Grossmont,Jarred Peloquin,20,CG,CG,,47.1,46.3,6.4,0.0,0.1
Pacific Coast Athletic,Grossmont,Jordan Gaines,8,WG,WG,,32.7,16.9,45.3,3.8,1.3
Pacific Coast Athletic,Grossmont,Kade Kygar,26,CG,CG,,34.0,61.7,4.2,0.0,0.1
Pacific Coast Athletic,Grossmont,Keanu Briggs,26,S-PF,S-PF,,0.1,0.6,36.9,59.5,2.9
Pacific Coast Athletic,Grossmont,Marquell Cool,24,s-PG,s-PG,,60.9,34.7,3.4,0.1,1.0
Pacific Coast Athletic,Grossmont,Nicholas Mason,19,PF/C,PF/C,,0.0,0.4,5.1,93.2,1.1
Pacific Coast Athletic,Grossmont,Nigel Berry,13,WF,WF,,2.6,5.8,68.1,22.1,1.3
Pacific Coast Athletic,Imperial Valley,Charles Thomas,18,WF,WF,,0.6,5.9,57.1,26.3,10.0
Pacific Coast Athletic,Imperial Valley,Daniel Gonzalez,28,S-PF,S-PF,,0.9,2.2,39.4,53.8,3.7
Pacific Coast Athletic,Imperial Valley,Diego Baez,28,WG,WG,,4.8,43.8,38.5,3.9,8.9
Pacific Coast Athletic,Imperial Valley,Isaiah Bustamante,28,WF,WF,,0.1,0.7,62.0,36.2,1.0
Pacific Coast Athletic,Imperial Valley,Javell Royal Watkins,26,WF,WF,,0.0,0.5,66.3,32.2,1.0
Pacific Coast Athletic,Imperial Valley,Javon Nutter,7,CG,CG,,12.6,78.5,6.8,0.6,1.5
Pacific Coast Athletic,Imperial Valley,Lyndon Prayer,28,CG,CG,,35.0,59.1,5.1,0.3,0.4
Pacific Coast Athletic,Imperial Valley,Malik Griffith-Johnson,28,CG,CG,,41.5,42.5,10.4,2.4,3.1
Pacific Coast Athletic,Imperial Valley,Mathew Tabarez,11,PG,PG,,95.7,4.0,0.3,0.0,0.0
Pacific Coast Athletic,Imperial Valley,Sebastian Jimenez,26,s-PG,s-PG,,55.5,41.7,2.6,0.0,0.2
Pacific Coast Athletic,Imperial Valley,Tristan Thigpen,26,WF,WF,,0.4,1.5,48.9,47.6,1.6
Pacific Coast Athletic,MiraCosta,Art Angeles,21,s-PG,s-PG,,79.0,19.8,1.0,0.0,0.2
Pacific Coast Athletic,MiraCosta,Carter Plousha,27,WF,WF,,3.5,9.5,43.1,17.0,26.8
Pacific Coast Athletic,MiraCosta,Devynn Wakefield,24,WG,WG,,8.6,30.9,43.5,7.7,9.4
Pacific Coast Athletic,MiraCosta,Dirk Helaire Jr,27,WG,WG,,4.0,41.2,2.3,24.0,28.4
Pacific Coast Athletic,MiraCosta,Donald Smith,27,WG,WG,,17.0,21.8,58.4,1.6,1.2
Pacific Coast Athletic,MiraCosta,Jeryn Williams,23,s-PG,s-PG,,77.6,20.3,1.6,0.0,0.4
Pacific Coast Athletic,MiraCosta,Jonathan Langston,27,WG,WG,,15.3,19.3,53.9,9.3,2.3
Pacific Coast Athletic,MiraCosta,Lamont Couch Jr,27,s-PG,s-PG,,63.7,36.1,0.3,0.0,0.0
Pacific Coast Athletic,MiraCosta,Marcus Foster,27,CG,CG,,29.6,67.5,2.3,0.1,0.5
Pacific Coast Athletic,MiraCosta,Mikai Benn,28,WF,WF,,0.1,0.5,58.6,40.0,0.8
Pacific Coast Athletic,MiraCosta,Patrick McLachlan,17,s-PG,s-PG,,50.3,44.3,5.0,0.1,0.3
Pacific Coast Athletic,MiraCosta,Stone Parker,28,s-PG,s-PG,,50.2,45.2,4.5,0.1,0.1
Pacific Coast Athletic,MiraCosta,Thomas Donati,28,PF/C,PF/C,,0.0,0.3,9.7,57.5,32.4
Pacific Coast Athletic,MiraCosta,Trent Stechschulte,19,s-PG,s-PG,,50.5,38.4,9.0,0.4,1.8
Pacific Coast Athletic,Palomar,Anthony Brewer,22,CG,CG,,36.7,63.1,0.2,0.0,0.0
Pacific Coast Athletic,Palomar,Anthony Smith,28,WG,WG,,8.9,51.1,13.9,3.0,23.1
Pacific Coast Athletic,Palomar,Antonio Green,14,CG,CG,,43.2,54.3,2.1,0.4,0.1
Pacific Coast Athletic,Palomar,Chris Howard,21,S-PF,S-PF,,0.5,3.6,43.3,50.1,2.6
Pacific Coast Athletic,Palomar,Hunter Petty,28,s-PG,s-PG,,64.1,35.3,0.4,0.0,0.2
Pacific Coast Athletic,Palomar,Imhotep Woodby,8,PG,PG,,99.4,0.1,0.4,0.0,0.0
Pacific Coast Athletic,Palomar,Jacob Durham,29,S-PF,S-PF,,0.0,0.2,18.2,80.2,1.5
Pacific Coast Athletic,Palomar,James Cai,14,WG,WG,,25.9,44.1,19.8,0.3,9.9
Pacific Coast Athletic,Palomar,Japrea Pedeselaux,15,WG,WG,,19.3,20.4,55.0,4.8,0.5
Pacific Coast Athletic,Palomar,Jason Danso,27,PG,PG,,96.2,3.7,0.1,0.0,0.0
Pacific Coast Athletic,Palomar,Joe Kroger,13,CG,CG,,46.9,36.1,13.8,0.2,3.0
Pacific Coast Athletic,Palomar,Michael Brandon,26,CG,CG,,44.9,52.9,2.0,0.0,0.1
Pacific Coast Athletic,Palomar,Noah Woodby,20,CG,CG,,25.7,64.0,8.3,1.4,0.7
Pacific Coast Athletic,Palomar,Zadok Wilson,29,CG,CG,,16.9,68.2,12.0,2.3,0.5
Pacific Coast Athletic,San Diego City,Chase Murray,15,WG,WG,,28.1,43.7,22.7,1.1,4.4
Pacific Coast Athletic,San Diego City,Darian Norwood,29,WG,WG,,10.2,14.0,61.0,12.2,2.6
Pacific Coast Athletic,San Diego City,Dominic Hovasse,31,CG,CG,,17.4,75.5,5.0,1.3,0.9
Pacific Coast Athletic,San Diego City,Drew Cisse,31,C,C,,0.0,0.0,0.0,0.1,99.9
Pacific Coast Athletic,San Diego City,Drew Gosserand,6,WG,WG,,5.3,17.8,68.6,4.4,4.0
Pacific Coast Athletic,San Diego City,Isaac Davis,31,PG,PG,,85.5,14.5,0.0,0.0,0.0
Pacific Coast Athletic,San Diego City,Jaylin Fleming,28,CG,CG,,40.0,26.3,31.5,0.7,1.4
Pacific Coast Athletic,San Diego City,Kai Huntsberry,29,CG,CG,,33.1,63.8,2.7,0.2,0.3
Pacific Coast Athletic,San Diego City,Legend Stamps,31,PF/C,PF/C,,0.1,3.1,11.5,15.9,69.5
Pacific Coast Athletic,San Diego City,Makiah Morris,30,CG,CG,,36.9,59.9,2.6,0.1,0.4
Pacific Coast Athletic,San Diego City,Mikal Garcia,24,s-PG,s-PG,,65.9,28.4,5.0,0.1,0.7
Pacific Coast Athletic,San Diego City,NaShom Carter,31,CG,CG,,37.7,59.6,2.5,0.1,0.0
Pacific Coast Athletic,San Diego City,Victor Irhirhi,31,WG,WG,,16.0,65.8,16.6,0.7,0.9
Pacific Coast Athletic,San Diego Mesa,Aren Thomas,23,CG,CG,,48.9,50.5,0.5,0.0,0.1
Pacific Coast Athletic,San Diego Mesa,Austin Hatfield,24,PG,PG,,91.2,8.1,0.7,0.0,0.0
Pacific Coast Athletic,San Diego Mesa,Cameron Hill,25,S-PF,S-PF,,0.0,0.5,20.7,70.6,8.1
Pacific Coast Athletic,San Diego Mesa,Doup Chol,20,s-PG,s-PG,,56.4,38.1,4.5,0.1,0.9
Pacific Coast Athletic,San Diego Mesa,Drew Legan,18,CG,CG,,48.7,45.1,5.5,0.1,0.5
Pacific Coast Athletic,San Diego Mesa,Israel Ausberry,28,WG,WG,,8.0,15.8,55.1,14.8,6.3
Pacific Coast Athletic,San Diego Mesa,Jahloni Mitchell,28,WG,WG,,11.1,72.6,10.7,1.7,3.9
Pacific Coast Athletic,San Diego Mesa,Jamaal Wright,28,PF/C,PF/C,,0.0,0.0,2.1,97.6,0.3
Pacific Coast Athletic,San Diego Mesa,Jorge Ramirez,28,CG,CG,,44.5,54.4,1.0,0.0,0.2
Pacific Coast Athletic,San Diego Mesa,Matthew Hallam,25,S-PF,S-PF,,0.0,0.3,29.1,65.2,5.4
Pacific Coast Athletic,San Diego Mesa,Nick Tucker,27,CG,CG,,28.0,59.5,8.5,0.6,3.5
Pacific Coast Athletic,San Diego Mesa,Quincy Cobbs,12,PG,PG,,95.2,3.4,1.4,0.0,0.0
Pacific Coast Athletic,San Diego Miramar,AJ Tolliver,26,s-PG,s-PG,,50.2,33.6,14.8,0.6,0.8
Pacific Coast Athletic,San Diego Miramar,Alec Metzger,13,WF,WF,,3.6,4.5,59.2,29.9,2.7
Pacific Coast Athletic,San Diego Miramar,Brannon Bell,24,s-PG,s-PG,,80.5,17.8,1.6,0.0,0.1
Pacific Coast Athletic,San Diego Miramar,Cameron Barry,28,CG,CG,,11.0,85.9,2.7,0.1,0.3
Pacific Coast Athletic,San Diego Miramar,Cole Cummings,12,PF/C,PF/C,,1.0,7.9,28.6,13.4,49.1
Pacific Coast Athletic,San Diego Miramar,Damien Miller,19,s-PG,s-PG,,53.2,45.1,0.7,0.9,0.1
Pacific Coast Athletic,San Diego Miramar,Jacob Hutchinson,28,s-PG,s-PG,,58.1,36.3,5.4,0.1,0.1
Pacific Coast Athletic,San Diego Miramar,Lawson Roe,19,s-PG,s-PG,,72.2,24.9,2.4,0.0,0.4
Pacific Coast Athletic,San Diego Miramar,Manuel Pinedo-Rincon,19,WF,WF,,0.2,0.9,51.9,45.5,1.6
Pacific Coast Athletic,San Diego Miramar,Michael Woods,19,WG,WG,,6.9,48.1,40.8,0.8,3.4
Pacific Coast Athletic,San Diego Miramar,Micheal Tate Jr.,28,WG,WG,,8.6,56.1,28.8,2.6,3.8
Pacific Coast Athletic,San Diego Miramar,Tavian Cheathon-Dayton,27,WF,WF,,2.0,26.2,40.8,4.1,26.8
Pacific Coast Athletic,Southwestern,Chazmon Penro,15,WG,WG,,13.7,45.0,27.8,4.1,9.3
Pacific Coast Athletic,Southwestern,"Dejon ""DJ"" Jackson",27,C,C,,0.0,0.0,0.1,1.6,98.2
Pacific Coast Athletic,Southwestern,Diego Edwards,23,PF/C,PF/C,,0.6,13.4,0.3,5.1,80.6
Pacific Coast Athletic,Southwestern,Dwight Reed,22,WG,WG,,28.3,37.4,22.0,0.8,11.6
Pacific Coast Athletic,Southwestern,Isaiah Camon,11,CG,CG,,27.9,70.0,1.7,0.1,0.3
Pacific Coast Athletic,Southwestern,Israel Seales,22,C,C,,0.0,0.0,0.2,3.0,96.7
Pacific Coast Athletic,Southwestern,Mark Johnson,25,CG,CG,,45.9,43.6,6.3,2.6,1.7
Pacific Coast Athletic,Southwestern,Marquavian Stephens,25,CG,CG,,46.5,53.4,0.1,0.0,0.0
Pacific Coast Athletic,Southwestern,Nathaniel Pearson,16,CG,CG,,32.5,62.5,2.7,0.1,2.2
Pacific Coast Athletic,Southwestern,Raphael Allen,23,CG,CG,,34.7,50.6,10.5,0.5,3.6
Pacific Coast Athletic,Southwestern,Roman Wright,24,s-PG,s-PG,,60.9,32.0,6.2,0.2,0.7
Pacific Coast Athletic,Southwestern,Zachery Reiter,27,WG,WG,,13.2,61.2,10.1,1.8,13.8
South Coast-North,East Los Angeles,Deshaun Highler,30,s-PG,s-PG,,55.6,42.1,2.1,0.0,0.2
South Coast-North,East Los Angeles,Dezmond Washington,23,S-PF,S-PF,,0.3,1.0,35.2,61.3,2.2
South Coast-North,East Los Angeles,Jay Davis,20,S-PF,S-PF,,0.4,0.8,48.5,49.7,0.6
South Coast-North,East Los Angeles,Jordan Polynice,29,WG,WG,,12.0,43.9,30.0,8.9,5.1
South Coast-North,East Los Angeles,Joseph Hampton,29,WG,WG,,8.6,42.7,45.8,1.6,1.2
South Coast-North,East Los Angeles,Kealen Allen,30,PF/C,PF/C,,0.0,0.8,3.2,93.3,2.6
South Coast-North,East Los Angeles,Kristopher Smith,25,s-PG,s-PG,,61.3,36.5,2.1,0.0,0.1
South Coast-North,East Los Angeles,Levelle Zeigler,30,s-PG,s-PG,,59.0,38.1,2.7,0.2,0.1
South Coast-North,East Los Angeles,Malik Muhammed,30,C,C,,0.0,0.2,0.7,2.6,96.5
South Coast-North,East Los Angeles,Mark Boland,27,CG,CG,,36.9,41.8,17.0,1.2,3.1
South Coast-North,East Los Angeles,Marquis Copeland,26,S-PF,S-PF,,0.2,0.5,38.5,58.1,2.7
South Coast-North,East Los Angeles,Micah McLaurin,7,S-PF,S-PF,,0.1,0.2,49.2,50.2,0.3
South Coast-North,East Los Angeles,Ronald Knighten,14,WG,WG,,27.3,33.7,34.3,3.2,1.5
South Coast-North,East Los Angeles,Simaine Stewart-Jenkins,24,PG,PG,,95.1,4.2,0.7,0.0,0.0
South Coast-North,East Los Angeles,Taj Regans,28,PG,PG,,89.8,9.9,0.3,0.0,0.0
South Coast-North,LA Trade Tech,Christopher Nalls,5,WG,WG,,29.8,20.0,47.0,2.5,0.7
South Coast-North,LA Trade Tech,Dahmaj Warren,28,CG,CG,,14.3,80.3,3.5,0.7,1.2
South Coast-North,LA Trade Tech,Jamahd Warren,27,PG,PG,,90.2,8.5,1.3,0.0,0.0
South Coast-North,LA Trade Tech,John Stephen Thomas,18,s-PG,s-PG,,56.6,7.4,34.8,0.8,0.3
South Coast-North,LA Trade Tech,Joshua Rivers,28,PF/C,PF/C,,0.0,0.0,2.7,85.7,11.6
South Coast-North,LA Trade Tech,Juan Ramos,9,WG,WG,,34.0,16.8,47.3,1.4,0.5
South Coast-North,LA Trade Tech,Malik Drammeh,26,CG,CG,,29.0,48.7,20.6,0.6,1.0
South Coast-North,LA Trade Tech,Mark Chin,28,CG,CG,,26.7,72.9,0.2,0.1,0.1
South Coast-North,LA Trade Tech,Markel Eatmon,28,WF,WF,,0.3,1.8,60.3,36.8,0.8
South Coast-North,LA Trade Tech,Nicholas Bates,16,S-PF,S-PF,,0.3,1.0,47.4,49.5,1.8
South Coast-North,LA Trade Tech,Ohleer Jones,11,WG,WG,,14.7,22.9,57.0,2.2,3.2
South Coast-North,LA Trade Tech,Quincy Sanders,5,WG,WG,,11.3,70.5,13.6,0.5,4.0
South Coast-North,LA Trade Tech,Rodney Mills,12,PF/C,PF/C,,0.0,0.3,16.2,64.1,19.3
South Coast-North,LA Trade Tech,Winston Jones,28,CG,CG,,33.5,60.1,4.4,0.2,1.9
South Coast-North,LA Trade Tech,Yonas Gedlu,27,s-PG,s-PG,,63.7,30.7,5.4,0.1,0.1
South Coast-North,Mt. San Antonio,Adrian Ragland,8,WG,WG,,18.9,55.6,25.0,0.4,0.1
South Coast-North,Mt. San Antonio,Agustin Fernandez,27,WF,WF,,0.2,3.0,57.8,30.6,8.4
South Coast-North,Mt. San Antonio,Collin Reed,27,WG,WG,,11.4,68.7,16.3,0.8,2.7
South Coast-North,Mt. San Antonio,Gerald Jordan,26,PF/C,PF/C,,0.0,0.4,5.6,41.0,53.1
South Coast-North,Mt. San Antonio,Govan Wike,23,PG,PG,,98.5,0.9,0.6,0.0,0.0
South Coast-North,Mt. San Antonio,Hamza Sidiqi,14,WG,WG,,6.3,22.1,55.3,5.2,11.1
South Coast-North,Mt. San Antonio,Josh Jastrab,27,s-PG,s-PG,,56.7,40.1,2.8,0.0,0.3
South Coast-North,Mt. San Antonio,Kalique Mitchell,19,S-PF,S-PF,,1.7,18.9,27.2,46.3,5.9
South Coast-North,Mt. San Antonio,Maliq Neurell,26,s-PG,s-PG,,70.8,28.5,0.7,0.0,0.0
South Coast-North,Mt. San Antonio,Ralphie Macias,6,WF,WF,,4.6,8.2,72.8,14.1,0.3
South Coast-North,Pasadena City,Anthony Gamboa,9,WG,WG,,4.4,16.7,75.2,3.4,0.3
South Coast-North,Pasadena City,Armen Safeyan,15,s-PG,s-PG,,80.4,16.8,2.6,0.0,0.2
South Coast-North,Pasadena City,Deandro Worrell,28,PF/C,PF/C,,0.0,0.2,2.2,24.6,73.0
South Coast-North,Pasadena City,Dominick Erby,18,PG,PG,,89.6,9.5,0.9,0.0,0.0
South Coast-North,Pasadena City,Gabriel Ajemian,28,CG,CG,,14.0,75.9,8.6,1.5,0.1
South Coast-North,Pasadena City,Jesse Watkins,9,WF,WF,,0.3,1.2,71.4,26.0,1.0
South Coast-North,Pasadena City,Joseph Rousseau,18,WG,WG,,17.2,36.3,34.6,2.4,9.5
South Coast-North,Pasadena City,Kevin Brazil,15,S-PF,S-PF,,0.2,0.5,46.8,48.7,3.8
South Coast-North,Pasadena City,Lafayette Sanders,15,S-PF,S-PF,,0.1,0.9,47.7,50.6,0.7
South Coast-North,Pasadena City,London Benford,28,s-PG,s-PG,,69.3,30.3,0.3,0.2,0.0
South Coast-North,Pasadena City,Mike Harris,22,WG,WG,,8.8,31.9,46.6,9.7,3.1
South Coast-North,Pasadena City,Patric Panoosi,28,CG,CG,,21.1,78.6,0.3,0.0,0.0
South Coast-North,Pasadena City,Rasheet Wilson,27,CG,CG,,29.8,67.4,2.7,0.1,0.0
South Coast-North,Rio Hondo,Aaron Patterson,28,PF/C,PF/C,,0.2,8.7,30.1,25.7,35.2
South Coast-North,Rio Hondo,Bryant Howing,28,CG,CG,,40.1,59.8,0.1,0.0,0.0
South Coast-North,Rio Hondo,Christians Gutierrez,22,CG,CG,,36.4,39.0,20.4,1.2,3.1
South Coast-North,Rio Hondo,Darnell Murrel,11,WF,WF,,0.9,1.2,59.2,35.5,3.2
South Coast-North,Rio Hondo,Darrin Curtis,24,s-PG,s-PG,,53.4,42.3,3.8,0.1,0.4
South Coast-North,Rio Hondo,John Mims,27,CG,CG,,44.0,53.0,2.9,0.0,0.1
South Coast-North,Rio Hondo,Jonathan Strachan,26,s-PG,s-PG,,85.0,14.2,0.8,0.0,0.1
South Coast-North,Rio Hondo,Kameron Hobbs,26,PF/C,PF/C,,0.5,4.5,15.2,59.3,20.5
South Coast-North,Rio Hondo,Kevin Sandoval,26,s-PG,s-PG,,64.6,33.6,1.5,0.0,0.2
South Coast-North,Rio Hondo,Lamin Williams,27,WG,WG,,15.9,27.0,52.9,2.8,1.5
South Coast-North,Rio Hondo,Noah Randall,12,S-PF,S-PF,,0.2,0.6,48.0,51.0,0.3
South Coast-South,Cerritos,Abel Jimenez,18,PG,PG,,96.5,0.3,3.1,0.1,0.0
South Coast-South,Cerritos,Cerroy Chenault,30,CG,CG,,45.0,50.7,4.0,0.1,0.2
South Coast-South,Cerritos,Christian James,16,s-PG,s-PG,,55.7,39.1,4.6,0.0,0.5
South Coast-South,Cerritos,Daelyn Bams,26,S-PF,S-PF,,0.0,0.2,13.5,76.3,10.0
South Coast-South,Cerritos,Dorian Harris,29,WG,WG,,5.4,38.6,21.7,4.9,29.4
South Coast-South,Cerritos,Jacob Washington,30,S-PF,S-PF,,0.0,0.8,28.8,50.4,19.9
South Coast-South,Cerritos,Jahlen Jack,18,WG,WG,,5.8,10.7,76.3,6.0,1.1
South Coast-South,Cerritos,Jaishon Forte,30,WG,WG,,4.5,36.7,32.6,8.1,18.2
South Coast-South,Cerritos,Jalen Washington,29,s-PG,s-PG,,63.3,32.2,4.3,0.0,0.1
South Coast-South,Cerritos,Jeremiah Galang,30,CG,CG,,38.2,49.1,10.6,0.4,1.8
South Coast-South,Cerritos,Jonathan Barajas,11,CG,CG,,48.1,39.4,9.0,0.4,3.0
South Coast-South,Cerritos,Joshua Belvin,30,CG,CG,,32.1,44.4,18.8,3.0,1.8
South Coast-South,Cerritos,Joshua Harrison,30,s-PG,s-PG,,50.9,40.1,8.6,0.1,0.3
South Coast-South,Cerritos,Jyvonnte Moore,6,CG,CG,,44.5,14.8,36.0,1.6,3.1
South Coast-South,Cerritos,Solomon Dodd,12,WF,WF,,0.3,1.0,56.4,40.1,2.3
South Coast-South,Compton,Cleon Gallien-Murphy,23,WF,WF,,2.0,5.6,59.8,27.5,5.2
South Coast-South,Compton,DeAnte Wilkins,16,C,C,,0.2,9.4,1.9,1.2,87.3
South Coast-South,Compton,Dejour Hamlin,24,PG,PG,,94.0,5.6,0.3,0.0,0.0
South Coast-South,Compton,Dominique Alexander,14,CG,CG,,11.8,88.1,0.1,0.0,0.0
South Coast-South,Compton,Dorian Stewart,26,WG,WG,,24.9,38.9,33.7,1.7,0.9
South Coast-South,Compton,Dwayne Moore,15,WG,WG,,21.2,55.1,21.0,1.6,1.1
South Coast-South,Compton,Frank Murray,26,WG,WG,,4.5,27.7,51.8,14.4,1.5
South Coast-South,Compton,Jaylin Bass,5,WG,WG,,9.4,79.6,6.1,4.2,0.7
South Coast-South,Compton,Kemari Duncan,19,CG,CG,,39.0,37.8,22.5,0.6,0.1
South Coast-South,Compton,Keondre Brown,25,S-PF,S-PF,,0.1,1.1,16.0,78.6,4.2
South Coast-South,Compton,Larry Ballard,9,WF,WF,,1.5,5.9,61.7,26.0,4.8
South Coast-South,Compton,Onaje Higgins,26,s-PG,s-PG,,63.6,36.0,0.3,0.0,0.0
South Coast-South,Compton,Ramon Hogan,12,CG,CG,,39.0,42.3,17.8,0.4,0.5
South Coast-South,El Camino,Anthony Godinez,19,s-PG,s-PG,,65.8,19.7,13.4,0.3,0.9
South Coast-South,El Camino,Chase Pitts,28,S-PF,S-PF,,0.1,0.5,28.1,68.5,2.9
South Coast-South,El Camino,Corey Madison,11,CG,CG,,14.9,84.4,0.5,0.1,0.1
South Coast-South,El Camino,Darius Holmes,25,WF,WF,,0.1,0.5,64.0,35.0,0.4
South Coast-South,El Camino,Darrian Williams-Youngblood,22,WG,WG,,2.8,43.3,33.6,9.5,10.8
South Coast-South,El Camino,David Henderson III,26,WG,WG,,7.3,7.8,77.3,7.4,0.2
South Coast-South,El Camino,Jamal Howard,28,CG,CG,,15.2,83.1,1.5,0.1,0.1
South Coast-South,El Camino,Jason Vasquez,28,WG,WG,,14.0,69.3,15.5,0.6,0.5
South Coast-South,El Camino,Jerald Mitchell,18,s-PG,s-PG,,53.5,41.1,5.1,0.1,0.2
South Coast-South,El Camino,Kento Oguma,15,PG,PG,,98.5,1.5,0.0,0.0,0.0
South Coast-South,El Camino,Oshiua Alston,28,PG,PG,,85.5,12.5,2.0,0.0,0.1
South Coast-South,El Camino,RJ Lansang,24,CG,CG,,32.9,46.3,16.8,0.9,3.2
South Coast-South,El Camino,Rashon Crutcher,28,CG,CG,,29.0,64.4,6.1,0.0,0.4
South Coast-South,LA Harbor,Andre Wright,28,WF,WF,,2.6,13.2,68.3,6.3,9.6
South Coast-South,LA Harbor,Chris Partida,14,PG,PG,,97.2,2.2,0.6,0.0,0.0
South Coast-South,LA Harbor,Christian Munoz,18,WF,WF,,3.9,1.0,63.2,31.3,0.7
South Coast-South,LA Harbor,David Heard,27,WG,WG,,5.4,12.4,72.7,3.4,6.1
South Coast-South,LA Harbor,Erron Gray,24,CG,CG,,50.0,39.4,9.4,0.4,0.7
South Coast-South,LA Harbor,Ian Konek,28,CG,CG,,11.9,84.8,3.0,0.1,0.2
South Coast-South,LA Harbor,Matthew Garife,27,CG,CG,,22.9,69.7,5.7,0.2,1.5
South Coast-South,LA Harbor,Myster Battle,8,s-PG,s-PG,,56.0,41.1,0.9,0.0,2.0
South Coast-South,LA Harbor,Raphael Jalnaiz,27,CG,CG,,33.9,66.0,0.1,0.0,0.0
South Coast-South,LA Harbor,Tavion Rackley,28,WG,WG,,9.5,39.0,24.9,6.0,20.7
South Coast-South,LA Harbor,Terence Clayton,28,WG,WG,,7.9,81.5,6.1,0.1,4.4
South Coast-South,LA Southwest,Brian Mayfield,15,WG,WG,,11.6,27.3,56.0,4.2,0.9
